mavpackettype,index,frequency,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RAW_RPM,1,0.15876701474189758,245985,-0.4407634139060974,0.026371406391263008,-0.22447697818279266,-0.8687015175819397,-0.07137490063905716,0.027697719633579254,-0.021572262048721313,"[0.0, 0.0, 0.0, 0.0]",-10.602438926696777,3.214191436767578,0.0,-0.03677963837981224,0.045096255838871,0.0,245947006,3,369992735,-1220636555,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.48173707723617554,245985,-0.4407634139060974,0.026371406391263008,-0.22447697818279266,-0.8687015175819397,-0.07137490063905716,0.027697719633579254,-0.021572262048721313,"[0.0, 0.0, 0.0, 0.0]",-10.602438926696777,3.214191436767578,0.0,-0.03677963837981224,0.045096255838871,0.0,245947006,3,369992735,-1220636555,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.48173707723617554,246036,-0.4444716274738312,0.0230344720184803,-0.21692901849746704,-0.8688246011734009,0.06125457212328911,0.06072192266583443,-0.09800731390714645,"[0.0, 0.0, 0.0, 0.0]",-10.602438926696777,3.214191436767578,0.0,-0.03677963837981224,0.045096255838871,0.0,245947006,3,369992735,-1220636555,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.48173707723617554,246036,-0.4444716274738312,0.0230344720184803,-0.21692901849746704,-0.8688246011734009,0.06125457212328911,0.06072192266583443,-0.09800731390714645,"[0.0, 0.0, 0.0, 0.0]",-10.605280876159668,3.2177233695983887,0.0,-0.07032913714647293,0.08788201212882996,0.0,245947006,3,369992735,-1220636555,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,2,0.48173707723617554,246036,-0.4444716274738312,0.0230344720184803,-0.21692901849746704,-0.8688246011734009,0.06125457212328911,0.06072192266583443,-0.09800731390714645,"[0.0, 0.0, 0.0, 0.0]",-10.605280876159668,3.2177233695983887,0.0,-0.07032913714647293,0.08788201212882996,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.15148060023784637,246036,-0.4444716274738312,0.0230344720184803,-0.21692901849746704,-0.8688246011734009,0.06125457212328911,0.06072192266583443,-0.09800731390714645,"[0.0, 0.0, 0.0, 0.0]",-10.605280876159668,3.2177233695983887,0.0,-0.07032913714647293,0.08788201212882996,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.2534903287887573,246036,-0.4444716274738312,0.0230344720184803,-0.21692901849746704,-0.8688246011734009,0.06125457212328911,0.06072192266583443,-0.09800731390714645,"[0.0, 0.0, 0.0, 0.0]",-10.605280876159668,3.2177233695983887,0.0,-0.07032913714647293,0.08788201212882996,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.4791485369205475,246036,-0.4444716274738312,0.0230344720184803,-0.21692901849746704,-0.8688246011734009,0.06125457212328911,0.06072192266583443,-0.09800731390714645,"[0.0, 0.0, 0.0, 0.0]",-10.605280876159668,3.2177233695983887,0.0,-0.07032913714647293,0.08788201212882996,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.4791485369205475,246087,-0.4467446804046631,0.013878543861210346,-0.2151649296283722,-0.8682917952537537,-0.14488038420677185,0.1829647421836853,-0.09188186377286911,"[0.0, 0.0, 0.0, 0.0]",-10.605280876159668,3.2177233695983887,0.0,-0.07032913714647293,0.08788201212882996,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.4791485369205475,246087,-0.4467446804046631,0.013878543861210346,-0.2151649296283722,-0.8682917952537537,-0.14488038420677185,0.1829647421836853,-0.09188186377286911,"[0.0, 0.0, 0.0, 0.0]",-10.609834671020508,3.223496913909912,0.0,-0.1101522445678711,0.1403120756149292,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.26921364665031433,246087,-0.4467446804046631,0.013878543861210346,-0.2151649296283722,-0.8682917952537537,-0.14488038420677185,0.1829647421836853,-0.09188186377286911,"[0.0, 0.0, 0.0, 0.0]",-10.609834671020508,3.223496913909912,0.0,-0.1101522445678711,0.1403120756149292,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.2208932340145111,246087,-0.4467446804046631,0.013878543861210346,-0.2151649296283722,-0.8682917952537537,-0.14488038420677185,0.1829647421836853,-0.09188186377286911,"[0.0, 0.0, 0.0, 0.0]",-10.609834671020508,3.223496913909912,0.0,-0.1101522445678711,0.1403120756149292,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.4884674549102783,246087,-0.4467446804046631,0.013878543861210346,-0.2151649296283722,-0.8682917952537537,-0.14488038420677185,0.1829647421836853,-0.09188186377286911,"[0.0, 0.0, 0.0, 0.0]",-10.609834671020508,3.223496913909912,0.0,-0.1101522445678711,0.1403120756149292,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.4884674549102783,246138,-0.45359382033348083,0.017496544867753983,-0.19870081543922424,-0.8685992360115051,-0.05219954997301102,-0.11558471620082855,0.015979453921318054,"[0.0, 0.0, 0.0, 0.0]",-10.609834671020508,3.223496913909912,0.0,-0.1101522445678711,0.1403120756149292,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.4884674549102783,246138,-0.45359382033348083,0.017496544867753983,-0.19870081543922424,-0.8685992360115051,-0.05219954997301102,-0.11558471620082855,0.015979453921318054,"[0.0, 0.0, 0.0, 0.0]",-10.617486000061035,3.2334253787994385,0.0,-0.1812351793050766,0.238937109708786,0.0,246048002,3,369992733,-1220636555,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,2,0.4884674549102783,246138,-0.45359382033348083,0.017496544867753983,-0.19870081543922424,-0.8685992360115051,-0.05219954997301102,-0.11558471620082855,0.015979453921318054,"[0.0, 0.0, 0.0, 0.0]",-10.617486000061035,3.2334253787994385,0.0,-0.1812351793050766,0.238937109708786,0.0,246149011,3,369992735,-1220636556,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.01840776950120926,246138,-0.45359382033348083,0.017496544867753983,-0.19870081543922424,-0.8685992360115051,-0.05219954997301102,-0.11558471620082855,0.015979453921318054,"[0.0, 0.0, 0.0, 0.0]",-10.617486000061035,3.2334253787994385,0.0,-0.1812351793050766,0.238937109708786,0.0,246149011,3,369992735,-1220636556,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.33057287335395813,246138,-0.45359382033348083,0.017496544867753983,-0.19870081543922424,-0.8685992360115051,-0.05219954997301102,-0.11558471620082855,0.015979453921318054,"[0.0, 0.0, 0.0, 0.0]",-10.617486000061035,3.2334253787994385,0.0,-0.1812351793050766,0.238937109708786,0.0,246149011,3,369992735,-1220636556,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.4812193512916565,246138,-0.45359382033348083,0.017496544867753983,-0.19870081543922424,-0.8685992360115051,-0.05219954997301102,-0.11558471620082855,0.015979453921318054,"[0.0, 0.0, 0.0, 0.0]",-10.617486000061035,3.2334253787994385,0.0,-0.1812351793050766,0.238937109708786,0.0,246149011,3,369992735,-1220636556,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.4812193512916565,246189,-0.4622943103313446,0.018420523032546043,-0.1878349632024765,-0.8664079904556274,-0.13635800778865814,-0.3574071228504181,-0.007723402697592974,"[0.0, 0.0, 0.0, 0.0]",-10.617486000061035,3.2334253787994385,0.0,-0.1812351793050766,0.238937109708786,0.0,246149011,3,369992735,-1220636556,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.4812193512916565,246189,-0.4622943103313446,0.018420523032546043,-0.1878349632024765,-0.8664079904556274,-0.13635800778865814,-0.3574071228504181,-0.007723402697592974,"[0.0, 0.0, 0.0, 0.0]",-10.62842845916748,3.2479941844940186,0.0,-0.23388506472110748,0.31739217042922974,0.0,246149011,3,369992735,-1220636556,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.3025777041912079,246189,-0.4622943103313446,0.018420523032546043,-0.1878349632024765,-0.8664079904556274,-0.13635800778865814,-0.3574071228504181,-0.007723402697592974,"[0.0, 0.0, 0.0, 0.0]",-10.62842845916748,3.2479941844940186,0.0,-0.23388506472110748,0.31739217042922974,0.0,246149011,3,369992735,-1220636556,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
