mavpackettype,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,index,frequency,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RAW_RPM,172520006,3,369992971,-1220636710,0,65535,65535,138,21341,255,0,0,0,0,0,0,2,0.6606088876724243,172494,-0.7040148973464966,-0.025205757468938828,-0.034680165350437164,0.7088900208473206,-0.34542253613471985,0.021838586777448654,1.1776857376098633,"[0.0, 0.0, 0.0, 0.0]",-11.338067054748535,2.798870801925659,0.0,0.012008764781057835,-1.540696382522583,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172520006,3,369992971,-1220636710,0,65535,65535,138,21341,255,0,0,0,0,0,0,2,0.6606088876724243,172545,-0.7239193916320801,-0.033646680414676666,-0.055490098893642426,0.686825692653656,0.09347980469465256,0.07723402976989746,0.911361575126648,"[0.0, 0.0, 0.0, 0.0]",-11.338067054748535,2.798870801925659,0.0,0.012008764781057835,-1.540696382522583,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172520006,3,369992971,-1220636710,0,65535,65535,138,21341,255,0,0,0,0,0,0,2,0.6606088876724243,172545,-0.7239193916320801,-0.033646680414676666,-0.055490098893642426,0.686825692653656,0.09347980469465256,0.07723402976989746,0.911361575126648,"[0.0, 0.0, 0.0, 0.0]",-11.334554672241211,2.7207181453704834,0.0,0.10667598247528076,-1.549052119255066,0.0,10,0,192,0,3,3
RAW_RPM,172520006,3,369992971,-1220636710,0,65535,65535,138,21341,255,0,0,0,0,0,0,0,0.17602430284023285,172545,-0.7239193916320801,-0.033646680414676666,-0.055490098893642426,0.686825692653656,0.09347980469465256,0.07723402976989746,0.911361575126648,"[0.0, 0.0, 0.0, 0.0]",-11.334554672241211,2.7207181453704834,0.0,0.10667598247528076,-1.549052119255066,0.0,10,0,192,0,3,3
RAW_RPM,172520006,3,369992971,-1220636710,0,65535,65535,138,21341,255,0,0,0,0,0,0,1,0.4701651334762573,172545,-0.7239193916320801,-0.033646680414676666,-0.055490098893642426,0.686825692653656,0.09347980469465256,0.07723402976989746,0.911361575126648,"[0.0, 0.0, 0.0, 0.0]",-11.334554672241211,2.7207181453704834,0.0,0.10667598247528076,-1.549052119255066,0.0,10,0,192,0,3,3
RAW_RPM,172520006,3,369992971,-1220636710,0,65535,65535,138,21341,255,0,0,0,0,0,0,2,0.6621620059013367,172545,-0.7239193916320801,-0.033646680414676666,-0.055490098893642426,0.686825692653656,0.09347980469465256,0.07723402976989746,0.911361575126648,"[0.0, 0.0, 0.0, 0.0]",-11.334554672241211,2.7207181453704834,0.0,0.10667598247528076,-1.549052119255066,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172520006,3,369992971,-1220636710,0,65535,65535,138,21341,255,0,0,0,0,0,0,2,0.6621620059013367,172596,-0.7431633472442627,-0.060056790709495544,-0.05706183612346649,0.6639617681503296,0.0527321994304657,-0.11771531403064728,1.0373328924179077,"[0.0, 0.0, 0.0, 0.0]",-11.334554672241211,2.7207181453704834,0.0,0.10667598247528076,-1.549052119255066,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172520006,3,369992971,-1220636710,0,65535,65535,138,21341,255,0,0,0,0,0,0,2,0.6621620059013367,172596,-0.7431633472442627,-0.060056790709495544,-0.05706183612346649,0.6639617681503296,0.0527321994304657,-0.11771531403064728,1.0373328924179077,"[0.0, 0.0, 0.0, 0.0]",-11.326929092407227,2.6454150676727295,0.0,0.1929936558008194,-1.490238904953003,0.0,10,0,192,0,3,3
GPS_RAW_INT,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,2,0.6621620059013367,172596,-0.7431633472442627,-0.060056790709495544,-0.05706183612346649,0.6639617681503296,0.0527321994304657,-0.11771531403064728,1.0373328924179077,"[0.0, 0.0, 0.0, 0.0]",-11.326929092407227,2.6454150676727295,0.0,0.1929936558008194,-1.490238904953003,0.0,10,0,192,0,3,3
RAW_RPM,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,0,0.3543495833873749,172596,-0.7431633472442627,-0.060056790709495544,-0.05706183612346649,0.6639617681503296,0.0527321994304657,-0.11771531403064728,1.0373328924179077,"[0.0, 0.0, 0.0, 0.0]",-11.326929092407227,2.6454150676727295,0.0,0.1929936558008194,-1.490238904953003,0.0,10,0,192,0,3,3
RAW_RPM,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,1,0.503145694732666,172596,-0.7431633472442627,-0.060056790709495544,-0.05706183612346649,0.6639617681503296,0.0527321994304657,-0.11771531403064728,1.0373328924179077,"[0.0, 0.0, 0.0, 0.0]",-11.326929092407227,2.6454150676727295,0.0,0.1929936558008194,-1.490238904953003,0.0,10,0,192,0,3,3
RAW_RPM,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,2,0.6647506356239319,172596,-0.7431633472442627,-0.060056790709495544,-0.05706183612346649,0.6639617681503296,0.0527321994304657,-0.11771531403064728,1.0373328924179077,"[0.0, 0.0, 0.0, 0.0]",-11.326929092407227,2.6454150676727295,0.0,0.1929936558008194,-1.490238904953003,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,2,0.6647506356239319,172647,-0.757404625415802,-0.07004761695861816,-0.07812687754631042,0.6444593071937561,-0.13822227716445923,-0.10892660915851593,1.189670443534851,"[0.0, 0.0, 0.0, 0.0]",-11.326929092407227,2.6454150676727295,0.0,0.1929936558008194,-1.490238904953003,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,2,0.6647506356239319,172647,-0.757404625415802,-0.07004761695861816,-0.07812687754631042,0.6444593071937561,-0.13822227716445923,-0.10892660915851593,1.189670443534851,"[0.0, 0.0, 0.0, 0.0]",-11.314992904663086,2.5699849128723145,0.0,0.2687288522720337,-1.5267057418823242,0.0,10,0,192,0,3,3
RAW_RPM,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,0,0.003451456781476736,172647,-0.757404625415802,-0.07004761695861816,-0.07812687754631042,0.6444593071937561,-0.13822227716445923,-0.10892660915851593,1.189670443534851,"[0.0, 0.0, 0.0, 0.0]",-11.314992904663086,2.5699849128723145,0.0,0.2687288522720337,-1.5267057418823242,0.0,10,0,192,0,3,3
RAW_RPM,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,1,0.45290783047676086,172647,-0.757404625415802,-0.07004761695861816,-0.07812687754631042,0.6444593071937561,-0.13822227716445923,-0.10892660915851593,1.189670443534851,"[0.0, 0.0, 0.0, 0.0]",-11.314992904663086,2.5699849128723145,0.0,0.2687288522720337,-1.5267057418823242,0.0,10,0,192,0,3,3
RAW_RPM,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,2,0.6714809536933899,172647,-0.757404625415802,-0.07004761695861816,-0.07812687754631042,0.6444593071937561,-0.13822227716445923,-0.10892660915851593,1.189670443534851,"[0.0, 0.0, 0.0, 0.0]",-11.314992904663086,2.5699849128723145,0.0,0.2687288522720337,-1.5267057418823242,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,2,0.6714809536933899,172698,-0.7733890414237976,-0.08163560926914215,-0.06720781326293945,0.62505042552948,0.22610928118228912,0.04367717355489731,1.2509249448776245,"[0.0, 0.0, 0.0, 0.0]",-11.314992904663086,2.5699849128723145,0.0,0.2687288522720337,-1.5267057418823242,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172621002,3,369992960,-1220636715,0,65535,65535,131,20900,255,0,0,0,0,0,0,2,0.6714809536933899,172698,-0.7733890414237976,-0.08163560926914215,-0.06720781326293945,0.62505042552948,0.22610928118228912,0.04367717355489731,1.2509249448776245,"[0.0, 0.0, 0.0, 0.0]",-11.298300743103027,2.493445634841919,0.0,0.36482322216033936,-1.5066697597503662,0.0,10,0,192,0,3,3
GPS_RAW_INT,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,2,0.6714809536933899,172698,-0.7733890414237976,-0.08163560926914215,-0.06720781326293945,0.62505042552948,0.22610928118228912,0.04367717355489731,1.2509249448776245,"[0.0, 0.0, 0.0, 0.0]",-11.298300743103027,2.493445634841919,0.0,0.36482322216033936,-1.5066697597503662,0.0,10,0,192,0,3,3
RAW_RPM,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,0,0.3731408417224884,172698,-0.7733890414237976,-0.08163560926914215,-0.06720781326293945,0.62505042552948,0.22610928118228912,0.04367717355489731,1.2509249448776245,"[0.0, 0.0, 0.0, 0.0]",-11.298300743103027,2.493445634841919,0.0,0.36482322216033936,-1.5066697597503662,0.0,10,0,192,0,3,3
RAW_RPM,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,1,0.3965340554714203,172698,-0.7733890414237976,-0.08163560926914215,-0.06720781326293945,0.62505042552948,0.22610928118228912,0.04367717355489731,1.2509249448776245,"[0.0, 0.0, 0.0, 0.0]",-11.298300743103027,2.493445634841919,0.0,0.36482322216033936,-1.5066697597503662,0.0,10,0,192,0,3,3
RAW_RPM,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,2,0.6714809536933899,172698,-0.7733890414237976,-0.08163560926914215,-0.06720781326293945,0.62505042552948,0.22610928118228912,0.04367717355489731,1.2509249448776245,"[0.0, 0.0, 0.0, 0.0]",-11.298300743103027,2.493445634841919,0.0,0.36482322216033936,-1.5066697597503662,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,2,0.6714809536933899,172749,-0.7897182106971741,-0.08111367374658585,-0.05375165864825249,0.6057033538818359,0.6104151606559753,0.0540638193488121,1.2293527126312256,"[0.0, 0.0, 0.0, 0.0]",-11.298300743103027,2.493445634841919,0.0,0.36482322216033936,-1.5066697597503662,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,2,0.6714809536933899,172749,-0.7897182106971741,-0.08111367374658585,-0.05375165864825249,0.6057033538818359,0.6104151606559753,0.0540638193488121,1.2293527126312256,"[0.0, 0.0, 0.0, 0.0]",-11.278223037719727,2.419769287109375,0.0,0.4351498484611511,-1.4683403968811035,0.0,10,0,192,0,3,3
RAW_RPM,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,0,0.3838787078857422,172749,-0.7897182106971741,-0.08111367374658585,-0.05375165864825249,0.6057033538818359,0.6104151606559753,0.0540638193488121,1.2293527126312256,"[0.0, 0.0, 0.0, 0.0]",-11.278223037719727,2.419769287109375,0.0,0.4351498484611511,-1.4683403968811035,0.0,10,0,192,0,3,3
RAW_RPM,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,1,0.44792240858078003,172749,-0.7897182106971741,-0.08111367374658585,-0.05375165864825249,0.6057033538818359,0.6104151606559753,0.0540638193488121,1.2293527126312256,"[0.0, 0.0, 0.0, 0.0]",-11.278223037719727,2.419769287109375,0.0,0.4351498484611511,-1.4683403968811035,0.0,10,0,192,0,3,3
RAW_RPM,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,2,0.6619031429290771,172749,-0.7897182106971741,-0.08111367374658585,-0.05375165864825249,0.6057033538818359,0.6104151606559753,0.0540638193488121,1.2293527126312256,"[0.0, 0.0, 0.0, 0.0]",-11.278223037719727,2.419769287109375,0.0,0.4351498484611511,-1.4683403968811035,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,2,0.6619031429290771,172800,-0.8066123723983765,-0.07917150110006332,-0.04858192428946495,0.5837363600730896,-0.0015979454619809985,0.2793741226196289,1.1808817386627197,"[0.0, 0.0, 0.0, 0.0]",-11.278223037719727,2.419769287109375,0.0,0.4351498484611511,-1.4683403968811035,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172722002,3,369992946,-1220636716,0,65535,65535,137,20194,255,0,0,0,0,0,0,2,0.6619031429290771,172800,-0.8066123723983765,-0.07917150110006332,-0.04858192428946495,0.5837363600730896,-0.0015979454619809985,0.2793741226196289,1.1808817386627197,"[0.0, 0.0, 0.0, 0.0]",-11.254014015197754,2.345932960510254,0.0,0.521166980266571,-1.4863133430480957,0.0,10,0,192,0,3,3
GPS_RAW_INT,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,2,0.6619031429290771,172800,-0.8066123723983765,-0.07917150110006332,-0.04858192428946495,0.5837363600730896,-0.0015979454619809985,0.2793741226196289,1.1808817386627197,"[0.0, 0.0, 0.0, 0.0]",-11.254014015197754,2.345932960510254,0.0,0.521166980266571,-1.4863133430480957,0.0,10,0,192,0,3,3
RAW_RPM,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,0,0.009587380103766918,172800,-0.8066123723983765,-0.07917150110006332,-0.04858192428946495,0.5837363600730896,-0.0015979454619809985,0.2793741226196289,1.1808817386627197,"[0.0, 0.0, 0.0, 0.0]",-11.254014015197754,2.345932960510254,0.0,0.521166980266571,-1.4863133430480957,0.0,10,0,192,0,3,3
RAW_RPM,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,1,0.5553010702133179,172800,-0.8066123723983765,-0.07917150110006332,-0.04858192428946495,0.5837363600730896,-0.0015979454619809985,0.2793741226196289,1.1808817386627197,"[0.0, 0.0, 0.0, 0.0]",-11.254014015197754,2.345932960510254,0.0,0.521166980266571,-1.4863133430480957,0.0,10,0,192,0,3,3
RAW_RPM,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,2,0.6639740467071533,172800,-0.8066123723983765,-0.07917150110006332,-0.04858192428946495,0.5837363600730896,-0.0015979454619809985,0.2793741226196289,1.1808817386627197,"[0.0, 0.0, 0.0, 0.0]",-11.254014015197754,2.345932960510254,0.0,0.521166980266571,-1.4863133430480957,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,2,0.6639740467071533,172851,-0.8233625888824463,-0.07688003033399582,-0.03870558366179466,0.5609504580497742,0.1595282107591629,0.0657820850610733,1.1401339769363403,"[0.0, 0.0, 0.0, 0.0]",-11.254014015197754,2.345932960510254,0.0,0.521166980266571,-1.4863133430480957,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,2,0.6639740467071533,172851,-0.8233625888824463,-0.07688003033399582,-0.03870558366179466,0.5609504580497742,0.1595282107591629,0.0657820850610733,1.1401339769363403,"[0.0, 0.0, 0.0, 0.0]",-11.224603652954102,2.271768093109131,0.0,0.6171884536743164,-1.4656537771224976,0.0,10,0,192,0,3,3
RAW_RPM,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,0,0.3670049011707306,172851,-0.8233625888824463,-0.07688003033399582,-0.03870558366179466,0.5609504580497742,0.1595282107591629,0.0657820850610733,1.1401339769363403,"[0.0, 0.0, 0.0, 0.0]",-11.224603652954102,2.271768093109131,0.0,0.6171884536743164,-1.4656537771224976,0.0,10,0,192,0,3,3
RAW_RPM,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,1,0.3639369606971741,172851,-0.8233625888824463,-0.07688003033399582,-0.03870558366179466,0.5609504580497742,0.1595282107591629,0.0657820850610733,1.1401339769363403,"[0.0, 0.0, 0.0, 0.0]",-11.224603652954102,2.271768093109131,0.0,0.6171884536743164,-1.4656537771224976,0.0,10,0,192,0,3,3
RAW_RPM,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,2,0.6624208688735962,172851,-0.8233625888824463,-0.07688003033399582,-0.03870558366179466,0.5609504580497742,0.1595282107591629,0.0657820850610733,1.1401339769363403,"[0.0, 0.0, 0.0, 0.0]",-11.224603652954102,2.271768093109131,0.0,0.6171884536743164,-1.4656537771224976,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,2,0.6624208688735962,172902,-0.8398375511169434,-0.07765311002731323,-0.019621592015028,0.5368964672088623,-0.14301611483097076,0.019974317401647568,0.8599609136581421,"[0.0, 0.0, 0.0, 0.0]",-11.224603652954102,2.271768093109131,0.0,0.6171884536743164,-1.4656537771224976,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172823424,3,369992935,-1220636718,0,65535,65535,134,19602,255,0,0,0,0,0,0,2,0.6624208688735962,172902,-0.8398375511169434,-0.07765311002731323,-0.019621592015028,0.5368964672088623,-0.14301611483097076,0.019974317401647568,0.8599609136581421,"[0.0, 0.0, 0.0, 0.0]",-11.191914558410645,2.2005574703216553,0.0,0.6878220438957214,-1.4042463302612305,0.0,10,0,192,0,3,3
GPS_RAW_INT,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,2,0.6624208688735962,172902,-0.8398375511169434,-0.07765311002731323,-0.019621592015028,0.5368964672088623,-0.14301611483097076,0.019974317401647568,0.8599609136581421,"[0.0, 0.0, 0.0, 0.0]",-11.191914558410645,2.2005574703216553,0.0,0.6878220438957214,-1.4042463302612305,0.0,10,0,192,0,3,3
RAW_RPM,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,0,0.523470938205719,172902,-0.8398375511169434,-0.07765311002731323,-0.019621592015028,0.5368964672088623,-0.14301611483097076,0.019974317401647568,0.8599609136581421,"[0.0, 0.0, 0.0, 0.0]",-11.191914558410645,2.2005574703216553,0.0,0.6878220438957214,-1.4042463302612305,0.0,10,0,192,0,3,3
RAW_RPM,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,1,0.38004374504089355,172902,-0.8398375511169434,-0.07765311002731323,-0.019621592015028,0.5368964672088623,-0.14301611483097076,0.019974317401647568,0.8599609136581421,"[0.0, 0.0, 0.0, 0.0]",-11.191914558410645,2.2005574703216553,0.0,0.6878220438957214,-1.4042463302612305,0.0,10,0,192,0,3,3
RAW_RPM,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,2,0.6732929348945618,172902,-0.8398375511169434,-0.07765311002731323,-0.019621592015028,0.5368964672088623,-0.14301611483097076,0.019974317401647568,0.8599609136581421,"[0.0, 0.0, 0.0, 0.0]",-11.191914558410645,2.2005574703216553,0.0,0.6878220438957214,-1.4042463302612305,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,2,0.6732929348945618,172953,-0.8561276197433472,-0.0695144459605217,0.0007349497172981501,0.5120671391487122,-0.33636748790740967,-0.042878199368715286,0.8831311464309692,"[0.0, 0.0, 0.0, 0.0]",-11.191914558410645,2.2005574703216553,0.0,0.6878220438957214,-1.4042463302612305,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,2,0.6732929348945618,172954,-0.8561276197433472,-0.0695144459605217,0.0007349497172981501,0.5120671391487122,-0.33636748790740967,-0.042878199368715286,0.8831311464309692,"[0.0, 0.0, 0.0, 0.0]",-11.146808624267578,2.1162269115448,0.0,0.8043767809867859,-1.4142547845840454,0.0,10,0,192,0,3,3
RAW_RPM,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,0,0.0,172954,-0.8561276197433472,-0.0695144459605217,0.0007349497172981501,0.5120671391487122,-0.33636748790740967,-0.042878199368715286,0.8831311464309692,"[0.0, 0.0, 0.0, 0.0]",-11.146808624267578,2.1162269115448,0.0,0.8043767809867859,-1.4142547845840454,0.0,10,0,192,0,3,3
RAW_RPM,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,1,0.5322913527488708,172954,-0.8561276197433472,-0.0695144459605217,0.0007349497172981501,0.5120671391487122,-0.33636748790740967,-0.042878199368715286,0.8831311464309692,"[0.0, 0.0, 0.0, 0.0]",-11.146808624267578,2.1162269115448,0.0,0.8043767809867859,-1.4142547845840454,0.0,10,0,192,0,3,3
RAW_RPM,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,2,0.6717398166656494,172954,-0.8561276197433472,-0.0695144459605217,0.0007349497172981501,0.5120671391487122,-0.33636748790740967,-0.042878199368715286,0.8831311464309692,"[0.0, 0.0, 0.0, 0.0]",-11.146808624267578,2.1162269115448,0.0,0.8043767809867859,-1.4142547845840454,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,2,0.6717398166656494,173004,-0.8692829608917236,-0.051024049520492554,0.0062255640514194965,0.4916350841522217,0.34728679060935974,0.22584295272827148,1.316973328590393,"[0.0, 0.0, 0.0, 0.0]",-11.146808624267578,2.1162269115448,0.0,0.8043767809867859,-1.4142547845840454,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,2,0.6717398166656494,173004,-0.8692829608917236,-0.051024049520492554,0.0062255640514194965,0.4916350841522217,0.34728679060935974,0.22584295272827148,1.316973328590393,"[0.0, 0.0, 0.0, 0.0]",-11.104562759399414,2.0465035438537598,0.0,0.8649142384529114,-1.365646243095398,0.0,10,0,192,0,3,3
HEARTBEAT,172924002,3,369992921,-1220636718,0,65535,65535,131,18997,255,0,0,0,0,0,0,2,0.6717398166656494,173004,-0.8692829608917236,-0.051024049520492554,0.0062255640514194965,0.4916350841522217,0.34728679060935974,0.22584295272827148,1.316973328590393,"[0.0, 0.0, 0.0, 0.0]",-11.104562759399414,2.0465035438537598,0.0,0.8649142384529114,-1.365646243095398,0.0,10,0,192,0,3,3
GPS_RAW_INT,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,2,0.6717398166656494,173004,-0.8692829608917236,-0.051024049520492554,0.0062255640514194965,0.4916350841522217,0.34728679060935974,0.22584295272827148,1.316973328590393,"[0.0, 0.0, 0.0, 0.0]",-11.104562759399414,2.0465035438537598,0.0,0.8649142384529114,-1.365646243095398,0.0,10,0,192,0,3,3
RAW_RPM,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,0,0.4007524847984314,173004,-0.8692829608917236,-0.051024049520492554,0.0062255640514194965,0.4916350841522217,0.34728679060935974,0.22584295272827148,1.316973328590393,"[0.0, 0.0, 0.0, 0.0]",-11.104562759399414,2.0465035438537598,0.0,0.8649142384529114,-1.365646243095398,0.0,10,0,192,0,3,3
RAW_RPM,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,1,0.5027621984481812,173004,-0.8692829608917236,-0.051024049520492554,0.0062255640514194965,0.4916350841522217,0.34728679060935974,0.22584295272827148,1.316973328590393,"[0.0, 0.0, 0.0, 0.0]",-11.104562759399414,2.0465035438537598,0.0,0.8649142384529114,-1.365646243095398,0.0,10,0,192,0,3,3
RAW_RPM,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,2,0.6694100499153137,173004,-0.8692829608917236,-0.051024049520492554,0.0062255640514194965,0.4916350841522217,0.34728679060935974,0.22584295272827148,1.316973328590393,"[0.0, 0.0, 0.0, 0.0]",-11.104562759399414,2.0465035438537598,0.0,0.8649142384529114,-1.365646243095398,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,2,0.6694100499153137,173055,-0.8806800246238708,-0.054759878665208817,0.020178966224193573,0.4701031744480133,-0.03169258311390877,0.2508774399757385,1.1760878562927246,"[0.0, 0.0, 0.0, 0.0]",-11.104562759399414,2.0465035438537598,0.0,0.8649142384529114,-1.365646243095398,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,2,0.6694100499153137,173055,-0.8806800246238708,-0.054759878665208817,0.020178966224193573,0.4701031744480133,-0.03169258311390877,0.2508774399757385,1.1760878562927246,"[0.0, 0.0, 0.0, 0.0]",-11.060437202453613,1.9809751510620117,0.0,0.9009624123573303,-1.2842493057250977,0.0,10,0,192,0,3,3
RAW_RPM,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,0,0.3723738491535187,173055,-0.8806800246238708,-0.054759878665208817,0.020178966224193573,0.4701031744480133,-0.03169258311390877,0.2508774399757385,1.1760878562927246,"[0.0, 0.0, 0.0, 0.0]",-11.060437202453613,1.9809751510620117,0.0,0.9009624123573303,-1.2842493057250977,0.0,10,0,192,0,3,3
RAW_RPM,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,1,0.3930825889110565,173055,-0.8806800246238708,-0.054759878665208817,0.020178966224193573,0.4701031744480133,-0.03169258311390877,0.2508774399757385,1.1760878562927246,"[0.0, 0.0, 0.0, 0.0]",-11.060437202453613,1.9809751510620117,0.0,0.9009624123573303,-1.2842493057250977,0.0,10,0,192,0,3,3
RAW_RPM,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,2,0.6686334609985352,173055,-0.8806800246238708,-0.054759878665208817,0.020178966224193573,0.4701031744480133,-0.03169258311390877,0.2508774399757385,1.1760878562927246,"[0.0, 0.0, 0.0, 0.0]",-11.060437202453613,1.9809751510620117,0.0,0.9009624123573303,-1.2842493057250977,0.0,10,0,192,0,3,3
ATTITUDE_QUATERNION,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,2,0.6686334609985352,173106,-0.8922049403190613,-0.04421387240290642,0.015259827487170696,0.44920235872268677,-0.042878199368715286,0.1946830153465271,1.3161743879318237,"[0.0, 0.0, 0.0, 0.0]",-11.060437202453613,1.9809751510620117,0.0,0.9009624123573303,-1.2842493057250977,0.0,10,0,192,0,3,3
LOCAL_POSITION_NED,173025003,3,369992910,-1220636713,0,65535,65535,134,18194,255,0,0,0,0,0,0,2,0.6686334609985352,173106,-0.8922049403190613,-0.04421387240290642,0.015259827487170696,0.44920235872268677,-0.042878199368715286,0.1946830153465271,1.3161743879318237,"[0.0, 0.0, 0.0, 0.0]",-11.012475967407227,1.9164907932281494,0.0,0.991922914981842,-1.2786916494369507,0.0,10,0,192,0,3,3
GPS_RAW_INT,173126003,3,369992896,-1220636708,0,65535,65535,143,17411,255,0,0,0,0,0,0,2,0.6686334609985352,173106,-0.8922049403190613,-0.04421387240290642,0.015259827487170696,0.44920235872268677,-0.042878199368715286,0.1946830153465271,1.3161743879318237,"[0.0, 0.0, 0.0, 0.0]",-11.012475967407227,1.9164907932281494,0.0,0.991922914981842,-1.2786916494369507,0.0,10,0,192,0,3,3
