mavpackettype,index,frequency,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RAW_RPM,0,-0.0007669904152862728,48564,0.3945469856262207,-0.0282125361263752,0.10396573692560196,0.9125392436981201,0.0034622149541974068,0.010652968659996986,-0.0021305938716977835,"[0.0, 0.0, 0.0, 0.0]",-0.005170629825443029,-0.00487093161791563,0.0,0.0003675642656162381,-0.00038216079701669514,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0007669904152862728,48564,0.3945469856262207,-0.0282125361263752,0.10396573692560196,0.9125392436981201,0.0034622149541974068,0.010652968659996986,-0.0021305938716977835,"[0.0, 0.0, 0.0, 0.0]",-0.005170629825443029,-0.00487093161791563,0.0,0.0003675642656162381,-0.00038216079701669514,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.4972686469554901,48564,0.3945469856262207,-0.0282125361263752,0.10396573692560196,0.9125392436981201,0.0034622149541974068,0.010652968659996986,-0.0021305938716977835,"[0.0, 0.0, 0.0, 0.0]",-0.005170629825443029,-0.00487093161791563,0.0,0.0003675642656162381,-0.00038216079701669514,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.4972686469554901,48615,0.3943718671798706,-0.02773575484752655,0.10377950966358185,0.9126508235931396,0.0034622149541974068,0.015713129192590714,-0.0007989727309904993,"[0.0, 0.0, 0.0, 0.0]",-0.005170629825443029,-0.00487093161791563,0.0,0.0003675642656162381,-0.00038216079701669514,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.4972686469554901,48615,0.3943718671798706,-0.02773575484752655,0.10377950966358185,0.9126508235931396,0.0034622149541974068,0.015713129192590714,-0.0007989727309904993,"[0.0, 0.0, 0.0, 0.0]",-0.005151938181370497,-0.004890352953225374,0.0,0.0003499518206808716,-0.00036325264954939485,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.0003834952076431364,48615,0.3943718671798706,-0.02773575484752655,0.10377950966358185,0.9126508235931396,0.0034622149541974068,0.015713129192590714,-0.0007989727309904993,"[0.0, 0.0, 0.0, 0.0]",-0.005151938181370497,-0.004890352953225374,0.0,0.0003499518206808716,-0.00036325264954939485,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0011504855938255787,48615,0.3943718671798706,-0.02773575484752655,0.10377950966358185,0.9126508235931396,0.0034622149541974068,0.015713129192590714,-0.0007989727309904993,"[0.0, 0.0, 0.0, 0.0]",-0.005151938181370497,-0.004890352953225374,0.0,0.0003499518206808716,-0.00036325264954939485,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.4970097839832306,48615,0.3943718671798706,-0.02773575484752655,0.10377950966358185,0.9126508235931396,0.0034622149541974068,0.015713129192590714,-0.0007989727309904993,"[0.0, 0.0, 0.0, 0.0]",-0.005151938181370497,-0.004890352953225374,0.0,0.0003499518206808716,-0.00036325264954939485,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.4970097839832306,48666,0.39414727687835693,-0.027346184477210045,0.1034788191318512,0.9127936959266663,0.002396918134763837,0.0069244299083948135,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",-0.005151938181370497,-0.004890352953225374,0.0,0.0003499518206808716,-0.00036325264954939485,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.4970097839832306,48666,0.39414727687835693,-0.027346184477210045,0.1034788191318512,0.9127936959266663,0.002396918134763837,0.0069244299083948135,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",-0.005135589279234409,-0.0049073356203734875,0.0,0.0003742596018128097,-0.00038849504198879004,0.0,48593004,3,369992605,-1220636228,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,2,0.4970097839832306,48666,0.39414727687835693,-0.027346184477210045,0.1034788191318512,0.9127936959266663,0.002396918134763837,0.0069244299083948135,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",-0.005135589279234409,-0.0049073356203734875,0.0,0.0003742596018128097,-0.00038849504198879004,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.0007669904152862728,48666,0.39414727687835693,-0.027346184477210045,0.1034788191318512,0.9127936959266663,0.002396918134763837,0.0069244299083948135,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",-0.005135589279234409,-0.0049073356203734875,0.0,0.0003742596018128097,-0.00038849504198879004,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0,48666,0.39414727687835693,-0.027346184477210045,0.1034788191318512,0.9127936959266663,0.002396918134763837,0.0069244299083948135,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",-0.005135589279234409,-0.0049073356203734875,0.0,0.0003742596018128097,-0.00038849504198879004,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.49649205803871155,48666,0.39414727687835693,-0.027346184477210045,0.1034788191318512,0.9127936959266663,0.002396918134763837,0.0069244299083948135,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",-0.005135589279234409,-0.0049073356203734875,0.0,0.0003742596018128097,-0.00038849504198879004,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.49649205803871155,48717,0.39428770542144775,-0.027511728927493095,0.1036323755979538,0.9127105474472046,0.0034622149541974068,0.011984591372311115,-0.0034622149541974068,"[0.0, 0.0, 0.0, 0.0]",-0.005135589279234409,-0.0049073356203734875,0.0,0.0003742596018128097,-0.00038849504198879004,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.49649205803871155,48717,0.39428770542144775,-0.027511728927493095,0.1036323755979538,0.9127105474472046,0.0034622149541974068,0.011984591372311115,-0.0034622149541974068,"[0.0, 0.0, 0.0, 0.0]",-0.005120072979480028,-0.004923444706946611,0.0,0.00036245552473701537,-0.00037639657966792583,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.0,48717,0.39428770542144775,-0.027511728927493095,0.1036323755979538,0.9127105474472046,0.0034622149541974068,0.011984591372311115,-0.0034622149541974068,"[0.0, 0.0, 0.0, 0.0]",-0.005120072979480028,-0.004923444706946611,0.0,0.00036245552473701537,-0.00037639657966792583,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0,48717,0.39428770542144775,-0.027511728927493095,0.1036323755979538,0.9127105474472046,0.0034622149541974068,0.011984591372311115,-0.0034622149541974068,"[0.0, 0.0, 0.0, 0.0]",-0.005120072979480028,-0.004923444706946611,0.0,0.00036245552473701537,-0.00037639657966792583,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.4970097839832306,48717,0.39428770542144775,-0.027511728927493095,0.1036323755979538,0.9127105474472046,0.0034622149541974068,0.011984591372311115,-0.0034622149541974068,"[0.0, 0.0, 0.0, 0.0]",-0.005120072979480028,-0.004923444706946611,0.0,0.00036245552473701537,-0.00037639657966792583,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.4970097839832306,48768,0.3944474458694458,-0.027712205424904823,0.10359658300876617,0.9126396179199219,0.00026632423396222293,0.008522375486791134,-0.008256050758063793,"[0.0, 0.0, 0.0, 0.0]",-0.005120072979480028,-0.004923444706946611,0.0,0.00036245552473701537,-0.00037639657966792583,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.4970097839832306,48768,0.3944474458694458,-0.027712205424904823,0.10359658300876617,0.9126396179199219,0.00026632423396222293,0.008522375486791134,-0.008256050758063793,"[0.0, 0.0, 0.0, 0.0]",-0.005103657022118568,-0.004940492566674948,0.0,0.0003499490558169782,-0.0003635894681792706,0.0,48694002,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,2,0.4970097839832306,48768,0.3944474458694458,-0.027712205424904823,0.10359658300876617,0.9126396179199219,0.00026632423396222293,0.008522375486791134,-0.008256050758063793,"[0.0, 0.0, 0.0, 0.0]",-0.005103657022118568,-0.004940492566674948,0.0,0.0003499490558169782,-0.0003635894681792706,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,-0.0011504855938255787,48768,0.3944474458694458,-0.027712205424904823,0.10359658300876617,0.9126396179199219,0.00026632423396222293,0.008522375486791134,-0.008256050758063793,"[0.0, 0.0, 0.0, 0.0]",-0.005103657022118568,-0.004940492566674948,0.0,0.0003499490558169782,-0.0003635894681792706,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0,48768,0.3944474458694458,-0.027712205424904823,0.10359658300876617,0.9126396179199219,0.00026632423396222293,0.008522375486791134,-0.008256050758063793,"[0.0, 0.0, 0.0, 0.0]",-0.005103657022118568,-0.004940492566674948,0.0,0.0003499490558169782,-0.0003635894681792706,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.49752750992774963,48768,0.3944474458694458,-0.027712205424904823,0.10359658300876617,0.9126396179199219,0.00026632423396222293,0.008522375486791134,-0.008256050758063793,"[0.0, 0.0, 0.0, 0.0]",-0.005103657022118568,-0.004940492566674948,0.0,0.0003499490558169782,-0.0003635894681792706,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.49752750992774963,48819,0.39428943395614624,-0.027603982016444206,0.10360811650753021,0.9127097725868225,0.0039948634803295135,0.013582535088062286,0.00026632423396222293,"[0.0, 0.0, 0.0, 0.0]",-0.005103657022118568,-0.004940492566674948,0.0,0.0003499490558169782,-0.0003635894681792706,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.49752750992774963,48819,0.39428943395614624,-0.027603982016444206,0.10360811650753021,0.9127097725868225,0.0039948634803295135,0.013582535088062286,0.00026632423396222293,"[0.0, 0.0, 0.0, 0.0]",-0.005088274832814932,-0.0049564773216843605,0.0,0.0002652432303875685,-0.0002755464520305395,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.0,48819,0.39428943395614624,-0.027603982016444206,0.10360811650753021,0.9127097725868225,0.0039948634803295135,0.013582535088062286,0.00026632423396222293,"[0.0, 0.0, 0.0, 0.0]",-0.005088274832814932,-0.0049564773216843605,0.0,0.0002652432303875685,-0.0002755464520305395,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,-0.0003834952076431364,48819,0.39428943395614624,-0.027603982016444206,0.10360811650753021,0.9127097725868225,0.0039948634803295135,0.013582535088062286,0.00026632423396222293,"[0.0, 0.0, 0.0, 0.0]",-0.005088274832814932,-0.0049564773216843605,0.0,0.0002652432303875685,-0.0002755464520305395,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.4972686469554901,48819,0.39428943395614624,-0.027603982016444206,0.10360811650753021,0.9127097725868225,0.0039948634803295135,0.013582535088062286,0.00026632423396222293,"[0.0, 0.0, 0.0, 0.0]",-0.005088274832814932,-0.0049564773216843605,0.0,0.0002652432303875685,-0.0002755464520305395,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.4972686469554901,48870,0.3941670358181,-0.02744530513882637,0.10388854891061783,0.912735641002655,0.003195890923961997,0.011185618117451668,-0.003728539450094104,"[0.0, 0.0, 0.0, 0.0]",-0.005088274832814932,-0.0049564773216843605,0.0,0.0002652432303875685,-0.0002755464520305395,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.4972686469554901,48870,0.3941670358181,-0.02744530513882637,0.10388854891061783,0.912735641002655,0.003195890923961997,0.011185618117451668,-0.003728539450094104,"[0.0, 0.0, 0.0, 0.0]",-0.005073005799204111,-0.004972334485501051,0.0,0.00029556069057434797,-0.0003069708764087409,0.0,48795003,3,369992606,-1220636228,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,2,0.4972686469554901,48870,0.3941670358181,-0.02744530513882637,0.10388854891061783,0.912735641002655,0.003195890923961997,0.011185618117451668,-0.003728539450094104,"[0.0, 0.0, 0.0, 0.0]",-0.005073005799204111,-0.004972334485501051,0.0,0.00029556069057434797,-0.0003069708764087409,0.0,48896004,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.0003834952076431364,48870,0.3941670358181,-0.02744530513882637,0.10388854891061783,0.912735641002655,0.003195890923961997,0.011185618117451668,-0.003728539450094104,"[0.0, 0.0, 0.0, 0.0]",-0.005073005799204111,-0.004972334485501051,0.0,0.00029556069057434797,-0.0003069708764087409,0.0,48896004,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0003834952076431364,48870,0.3941670358181,-0.02744530513882637,0.10388854891061783,0.912735641002655,0.003195890923961997,0.011185618117451668,-0.003728539450094104,"[0.0, 0.0, 0.0, 0.0]",-0.005073005799204111,-0.004972334485501051,0.0,0.00029556069057434797,-0.0003069708764087409,0.0,48896004,3,369992606,-1220636228,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
