mavpackettype,time_boot_ms,port,chan1_raw,chan2_raw,chan3_raw,chan4_raw,chan5_raw,chan6_raw,chan7_raw,chan8_raw,rssi,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature,chan1_scaled,chan2_scaled,chan3_scaled,chan4_scaled,chan5_scaled,chan6_scaled,chan7_scaled,chan8_scaled,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RAW_IMU,476012,0,172,992,934,950,992,1811,992,1811,255,476012147,452,1075,16677,-39,70,-22,52,-113,-247,0,-256,-3,2,-5,1564,-1,-1,-1,-1,3,369989920,-1220635963,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476012,1,172,992,934,950,992,1811,992,1811,255,476012147,452,1075,16677,-39,70,-22,52,-113,-247,0,-256,2,-1,-1,1568,-1,-1,-1,-1,3,369989920,-1220635963,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476032,0,172,992,934,950,992,1811,992,1811,255,476012147,452,1075,16677,-39,70,-22,52,-113,-247,0,-256,2,-1,-1,1568,-1,-1,-1,-1,3,369989920,-1220635963,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476032,0,172,992,934,950,992,1811,992,1811,255,476032149,340,1066,16689,-37,69,-27,65,-112,-246,0,-208,2,-1,-1,1568,-1,-1,-1,-1,3,369989920,-1220635963,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476032,1,172,992,934,950,992,1811,992,1811,255,476032149,340,1066,16689,-37,69,-27,65,-112,-246,0,-208,-2,-2,2,1568,-1,-1,-1,-1,3,369989920,-1220635963,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476052,0,172,992,934,950,992,1811,992,1811,255,476032149,340,1066,16689,-37,69,-27,65,-112,-246,0,-208,-2,-2,2,1568,-1,-1,-1,-1,3,369989920,-1220635963,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476052,0,172,992,934,950,992,1811,992,1811,255,476052144,392,983,16615,-27,67,-19,58,-102,-253,0,-288,-2,-2,2,1568,-1,-1,-1,-1,3,369989920,-1220635963,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476052,1,172,992,934,950,992,1811,992,1811,255,476052144,392,983,16615,-27,67,-19,58,-102,-253,0,-288,0,-2,2,1569,-1,-1,-1,-1,3,369989920,-1220635963,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,476052,1,172,992,934,950,992,1811,992,1811,255,476063006,392,983,16615,-27,67,-19,58,-102,-253,0,-288,0,-2,2,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476072,0,172,992,934,950,992,1811,992,1811,255,476063006,392,983,16615,-27,67,-19,58,-102,-253,0,-288,0,-2,2,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476072,0,172,992,934,950,992,1811,992,1811,255,476072144,308,1006,16692,-45,61,-11,58,-102,-253,0,-256,0,-2,2,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476072,1,172,992,934,950,992,1811,992,1811,255,476072144,308,1006,16692,-45,61,-11,58,-102,-253,0,-256,2,0,2,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476092,0,172,992,934,950,992,1811,992,1811,255,476072144,308,1006,16692,-45,61,-11,58,-102,-253,0,-256,2,0,2,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476092,0,172,992,934,950,992,1811,992,1811,255,476092141,389,1029,16647,-38,71,-19,60,-116,-247,0,-272,2,0,2,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476092,1,172,992,934,950,992,1811,992,1811,255,476092141,389,1029,16647,-38,71,-19,60,-116,-247,0,-272,1,-5,-1,1567,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476112,0,172,992,934,950,992,1811,992,1811,255,476092141,389,1029,16647,-38,71,-19,60,-116,-247,0,-272,1,-5,-1,1567,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476112,0,172,992,934,950,992,1811,992,1811,255,476112143,432,1012,16659,-32,72,-23,54,-113,-255,0,-176,1,-5,-1,1567,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476112,1,172,992,934,950,992,1811,992,1811,255,476112143,432,1012,16659,-32,72,-23,54,-113,-255,0,-176,2,2,2,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476132,0,172,992,934,950,992,1811,992,1811,255,476112143,432,1012,16659,-32,72,-23,54,-113,-255,0,-176,2,2,2,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476132,0,172,992,934,950,992,1811,992,1811,255,476132143,344,969,16631,-35,67,-23,56,-110,-244,0,-288,2,2,2,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476132,1,172,992,934,950,992,1811,992,1811,255,476132143,344,969,16631,-35,67,-23,56,-110,-244,0,-288,-1,4,1,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476152,0,172,992,934,950,992,1811,992,1811,255,476132143,344,969,16631,-35,67,-23,56,-110,-244,0,-288,-1,4,1,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476152,0,172,992,934,950,992,1811,992,1811,255,476152153,352,997,16668,-49,63,-28,61,-115,-248,0,-320,-1,4,1,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476152,1,172,992,934,950,992,1811,992,1811,255,476152153,352,997,16668,-49,63,-28,61,-115,-248,0,-320,-1,-3,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,4,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,476152,1,172,992,934,950,992,1811,992,1811,255,476164007,352,997,16668,-49,63,-28,61,-115,-248,0,-320,-1,-3,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476172,0,172,992,934,950,992,1811,992,1811,255,476164007,352,997,16668,-49,63,-28,61,-115,-248,0,-320,-1,-3,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476172,0,172,992,934,950,992,1811,992,1811,255,476172145,408,1013,16703,-51,62,-16,54,-108,-252,0,-320,-1,-3,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476172,1,172,992,934,950,992,1811,992,1811,255,476172145,408,1013,16703,-51,62,-16,54,-108,-252,0,-320,-1,-2,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476192,0,172,992,934,950,992,1811,992,1811,255,476172145,408,1013,16703,-51,62,-16,54,-108,-252,0,-320,-1,-2,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476192,0,172,992,934,950,992,1811,992,1811,255,476192141,329,987,16768,-42,67,-14,57,-113,-250,0,-224,-1,-2,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476192,1,172,992,934,950,992,1811,992,1811,255,476192141,329,987,16768,-42,67,-14,57,-113,-250,0,-224,-3,-2,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476212,0,172,992,934,950,992,1811,992,1811,255,476192141,329,987,16768,-42,67,-14,57,-113,-250,0,-224,-3,-2,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476212,0,172,992,934,950,992,1811,992,1811,255,476212142,447,1060,16667,-39,67,-12,60,-113,-245,0,-320,-3,-2,0,1568,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476212,1,172,992,934,950,992,1811,992,1811,255,476212142,447,1060,16667,-39,67,-12,60,-113,-245,0,-320,-1,0,0,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476232,0,172,992,934,951,992,1811,992,1811,255,476212142,447,1060,16667,-39,67,-12,60,-113,-245,0,-320,-1,0,0,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476232,0,172,992,934,951,992,1811,992,1811,255,476232143,385,957,16671,-36,52,-23,60,-113,-245,0,-336,-1,0,0,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476232,1,172,992,934,951,992,1811,992,1811,255,476232143,385,957,16671,-36,52,-23,60,-113,-245,0,-336,0,-1,1,1567,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476252,0,172,992,934,950,992,1811,992,1811,255,476232143,385,957,16671,-36,52,-23,60,-113,-245,0,-336,0,-1,1,1567,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476252,0,172,992,934,950,992,1811,992,1811,255,476252147,384,992,16712,-45,68,-20,54,-111,-255,0,-224,0,-1,1,1567,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476252,1,172,992,934,950,992,1811,992,1811,255,476252147,384,992,16712,-45,68,-20,54,-111,-255,0,-224,-2,-2,0,1569,-1,-1,-1,-1,3,369989923,-1220635963,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,476252,1,172,992,934,950,992,1811,992,1811,255,476265006,384,992,16712,-45,68,-20,54,-111,-255,0,-224,-2,-2,0,1569,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476272,0,172,992,934,950,992,1811,992,1811,255,476265006,384,992,16712,-45,68,-20,54,-111,-255,0,-224,-2,-2,0,1569,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476272,0,172,992,934,950,992,1811,992,1811,255,476272149,386,947,16632,-29,69,-20,56,-115,-256,0,-352,-2,-2,0,1569,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476272,1,172,992,934,950,992,1811,992,1811,255,476272149,386,947,16632,-29,69,-20,56,-115,-256,0,-352,-7,0,0,1567,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476292,0,172,992,934,950,992,1811,992,1811,255,476272149,386,947,16632,-29,69,-20,56,-115,-256,0,-352,-7,0,0,1567,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476292,0,172,992,934,950,992,1811,992,1811,255,476292145,364,1009,16663,-33,57,-33,58,-119,-248,0,-256,-7,0,0,1567,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476292,1,172,992,934,950,992,1811,992,1811,255,476292145,364,1009,16663,-33,57,-33,58,-119,-248,0,-256,-3,0,2,1569,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476312,0,172,992,934,950,992,1811,992,1811,255,476292145,364,1009,16663,-33,57,-33,58,-119,-248,0,-256,-3,0,2,1569,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476312,0,172,992,934,950,992,1811,992,1811,255,476312141,362,1003,16644,-53,62,-12,58,-119,-248,0,-224,-3,0,2,1569,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476312,1,172,992,934,950,992,1811,992,1811,255,476312141,362,1003,16644,-53,62,-12,58,-119,-248,0,-224,1,-1,1,1568,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476332,0,172,992,934,950,992,1811,992,1811,255,476312141,362,1003,16644,-53,62,-12,58,-119,-248,0,-224,1,-1,1,1568,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476332,0,172,992,934,950,992,1811,992,1811,255,476332142,343,1067,16688,-42,62,-14,52,-113,-247,0,-272,1,-1,1,1568,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476332,1,172,992,934,950,992,1811,992,1811,255,476332142,343,1067,16688,-42,62,-14,52,-113,-247,0,-272,-2,0,0,1569,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476352,0,172,992,934,950,992,1811,992,1811,255,476332142,343,1067,16688,-42,62,-14,52,-113,-247,0,-272,-2,0,0,1569,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476352,0,172,992,934,950,992,1811,992,1811,255,476352148,387,1020,16721,-39,80,-11,58,-112,-253,0,-224,-2,0,0,1569,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476352,1,172,992,934,950,992,1811,992,1811,255,476352148,387,1020,16721,-39,80,-11,58,-112,-253,0,-224,3,-1,-2,1566,-1,-1,-1,-1,3,369989925,-1220635961,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,476352,1,172,992,934,950,992,1811,992,1811,255,476366007,387,1020,16721,-39,80,-11,58,-112,-253,0,-224,3,-1,-2,1566,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476372,0,172,992,934,950,992,1811,992,1811,255,476366007,387,1020,16721,-39,80,-11,58,-112,-253,0,-224,3,-1,-2,1566,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476372,0,172,992,934,950,992,1811,992,1811,255,476372142,397,976,16678,-37,76,-16,58,-122,-253,0,-320,3,-1,-2,1566,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476372,1,172,992,934,950,992,1811,992,1811,255,476372142,397,976,16678,-37,76,-16,58,-122,-253,0,-320,-2,2,-2,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476392,0,172,992,934,950,992,1811,992,1811,255,476372142,397,976,16678,-37,76,-16,58,-122,-253,0,-320,-2,2,-2,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476392,0,172,992,934,950,992,1811,992,1811,255,476392145,386,980,16671,-29,67,-19,60,-111,-247,0,-208,-2,2,-2,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476392,1,172,992,934,950,992,1811,992,1811,255,476392145,386,980,16671,-29,67,-19,60,-111,-247,0,-208,2,2,0,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476412,0,172,992,934,950,992,1811,992,1811,255,476392145,386,980,16671,-29,67,-19,60,-111,-247,0,-208,2,2,0,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476412,0,172,992,934,950,992,1811,992,1811,255,476412149,308,1010,16665,-51,71,-25,57,-121,-242,0,-352,2,2,0,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476412,1,172,992,934,950,992,1811,992,1811,255,476412149,308,1010,16665,-51,71,-25,57,-121,-242,0,-352,2,3,-1,1567,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476432,0,172,992,934,950,992,1811,992,1811,255,476412149,308,1010,16665,-51,71,-25,57,-121,-242,0,-352,2,3,-1,1567,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476432,0,172,992,934,950,992,1811,992,1811,255,476432140,407,1058,16646,-31,74,-22,60,-104,-252,0,-224,2,3,-1,1567,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476432,1,172,992,934,950,992,1811,992,1811,255,476432140,407,1058,16646,-31,74,-22,60,-104,-252,0,-224,-1,-3,1,1569,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476452,0,172,992,934,950,992,1811,992,1811,255,476432140,407,1058,16646,-31,74,-22,60,-104,-252,0,-224,-1,-3,1,1569,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476452,0,172,992,934,950,992,1811,992,1811,255,476452142,345,976,16700,-44,68,-19,60,-116,-247,0,-256,-1,-3,1,1569,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476452,1,172,992,934,950,992,1811,992,1811,255,476452142,345,976,16700,-44,68,-19,60,-116,-247,0,-256,1,3,2,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,476452,1,172,992,934,950,992,1811,992,1811,255,476467006,345,976,16700,-44,68,-19,60,-116,-247,0,-256,1,3,2,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476472,0,172,992,934,950,992,1811,992,1811,255,476467006,345,976,16700,-44,68,-19,60,-116,-247,0,-256,1,3,2,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476472,0,172,992,934,950,992,1811,992,1811,255,476472146,413,984,16692,-35,74,-18,58,-107,-244,0,-208,1,3,2,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476472,1,172,992,934,950,992,1811,992,1811,255,476472146,413,984,16692,-35,74,-18,58,-107,-244,0,-208,4,1,0,1569,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476492,0,172,992,934,951,992,1811,992,1811,255,476472146,413,984,16692,-35,74,-18,58,-107,-244,0,-208,4,1,0,1569,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476492,0,172,992,934,951,992,1811,992,1811,255,476492142,402,994,16683,-45,70,-14,53,-115,-239,0,-256,4,1,0,1569,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476492,1,172,992,934,951,992,1811,992,1811,255,476492142,402,994,16683,-45,70,-14,53,-115,-239,0,-256,5,-1,-3,1566,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476512,0,172,992,934,951,992,1811,992,1811,255,476492142,402,994,16683,-45,70,-14,53,-115,-239,0,-256,5,-1,-3,1566,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476512,0,172,992,934,951,992,1811,992,1811,255,476512146,400,1037,16587,-42,76,-19,56,-115,-253,0,-272,5,-1,-3,1566,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,476512,1,172,992,934,951,992,1811,992,1811,255,476512146,400,1037,16587,-42,76,-19,56,-115,-253,0,-272,-2,-1,-1,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,476532,0,172,992,934,950,992,1811,992,1811,255,476512146,400,1037,16587,-42,76,-19,56,-115,-253,0,-272,-2,-1,-1,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,476532,0,172,992,934,950,992,1811,992,1811,255,476532148,377,1020,16689,-52,65,-23,50,-117,-244,0,-208,-2,-1,-1,1568,-1,-1,-1,-1,3,369989926,-1220635961,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
