mavpackettype,index,frequency,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version,data
RAW_RPM,1,0.2676796615123749,64120,0.6038021445274353,0.18214353919029236,-0.03224033862352371,-0.7753756642341614,0.25487229228019714,0.29135870933532715,0.17763826251029968,"[0.0, 0.0, 0.0, 0.0]",5.337121486663818,1.027158260345459,0.0,-0.15314990282058716,-0.726097822189331,0.0,64148002,3,369991315,-1220634728,0,65535,65535,65,25091,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,0.09060074388980865,64120,0.6038021445274353,0.18214353919029236,-0.03224033862352371,-0.7753756642341614,0.25487229228019714,0.29135870933532715,0.17763826251029968,"[0.0, 0.0, 0.0, 0.0]",5.337121486663818,1.027158260345459,0.0,-0.15314990282058716,-0.726097822189331,0.0,64148002,3,369991315,-1220634728,0,65535,65535,65,25091,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,0.09060074388980865,64171,0.6019284725189209,0.183696448802948,-0.037428777664899826,-0.7762324810028076,-0.03222523257136345,0.16112615168094635,0.2442193329334259,"[0.0, 0.0, 0.0, 0.0]",5.337121486663818,1.027158260345459,0.0,-0.15314990282058716,-0.726097822189331,0.0,64148002,3,369991315,-1220634728,0,65535,65535,65,25091,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,0.09060074388980865,64171,0.6019284725189209,0.183696448802948,-0.037428777664899826,-0.7762324810028076,-0.03222523257136345,0.16112615168094635,0.2442193329334259,"[0.0, 0.0, 0.0, 0.0]",5.329363822937012,0.9911921620368958,0.0,-0.15715555846691132,-0.7250842452049255,0.0,64148002,3,369991315,-1220634728,0,65535,65535,65,25091,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.11965050548315048,64171,0.6019284725189209,0.183696448802948,-0.037428777664899826,-0.7762324810028076,-0.03222523257136345,0.16112615168094635,0.2442193329334259,"[0.0, 0.0, 0.0, 0.0]",5.329363822937012,0.9911921620368958,0.0,-0.15715555846691132,-0.7250842452049255,0.0,64148002,3,369991315,-1220634728,0,65535,65535,65,25091,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.200951486825943,64171,0.6019284725189209,0.183696448802948,-0.037428777664899826,-0.7762324810028076,-0.03222523257136345,0.16112615168094635,0.2442193329334259,"[0.0, 0.0, 0.0, 0.0]",5.329363822937012,0.9911921620368958,0.0,-0.15715555846691132,-0.7250842452049255,0.0,64148002,3,369991315,-1220634728,0,65535,65535,65,25091,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,0.10483800619840622,64171,0.6019284725189209,0.183696448802948,-0.037428777664899826,-0.7762324810028076,-0.03222523257136345,0.16112615168094635,0.2442193329334259,"[0.0, 0.0, 0.0, 0.0]",5.329363822937012,0.9911921620368958,0.0,-0.15715555846691132,-0.7250842452049255,0.0,64148002,3,369991315,-1220634728,0,65535,65535,65,25091,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,0.10483800619840622,64222,0.6002723574638367,0.1873890459537506,-0.040114518254995346,-0.7764980792999268,0.24927948415279388,0.17284442484378815,0.2780424952507019,"[0.0, 0.0, 0.0, 0.0]",5.329363822937012,0.9911921620368958,0.0,-0.15715555846691132,-0.7250842452049255,0.0,64148002,3,369991315,-1220634728,0,65535,65535,65,25091,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,0.10483800619840622,64222,0.6002723574638367,0.1873890459537506,-0.040114518254995346,-0.7764980792999268,0.24927948415279388,0.17284442484378815,0.2780424952507019,"[0.0, 0.0, 0.0, 0.0]",5.321364879608154,0.9544090032577515,0.0,-0.1625993698835373,-0.7502280473709106,0.0,64148002,3,369991315,-1220634728,0,65535,65535,65,25091,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
GPS_RAW_INT,2,0.10483800619840622,64222,0.6002723574638367,0.1873890459537506,-0.040114518254995346,-0.7764980792999268,0.24927948415279388,0.17284442484378815,0.2780424952507019,"[0.0, 0.0, 0.0, 0.0]",5.321364879608154,0.9544090032577515,0.0,-0.1625993698835373,-0.7502280473709106,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.17295633256435394,64222,0.6002723574638367,0.1873890459537506,-0.040114518254995346,-0.7764980792999268,0.24927948415279388,0.17284442484378815,0.2780424952507019,"[0.0, 0.0, 0.0, 0.0]",5.321364879608154,0.9544090032577515,0.0,-0.1625993698835373,-0.7502280473709106,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.2166747897863388,64222,0.6002723574638367,0.1873890459537506,-0.040114518254995346,-0.7764980792999268,0.24927948415279388,0.17284442484378815,0.2780424952507019,"[0.0, 0.0, 0.0, 0.0]",5.321364879608154,0.9544090032577515,0.0,-0.1625993698835373,-0.7502280473709106,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,0.11389807611703873,64222,0.6002723574638367,0.1873890459537506,-0.040114518254995346,-0.7764980792999268,0.24927948415279388,0.17284442484378815,0.2780424952507019,"[0.0, 0.0, 0.0, 0.0]",5.321364879608154,0.9544090032577515,0.0,-0.1625993698835373,-0.7502280473709106,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,0.11389807611703873,64274,0.5984470248222351,0.19369708001613617,-0.05001739785075188,-0.7757841348648071,0.11824796348810196,-0.13822227716445923,0.3587387502193451,"[0.0, 0.0, 0.0, 0.0]",5.321364879608154,0.9544090032577515,0.0,-0.1625993698835373,-0.7502280473709106,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,0.11389807611703873,64274,0.5984470248222351,0.19369708001613617,-0.05001739785075188,-0.7757841348648071,0.11824796348810196,-0.13822227716445923,0.3587387502193451,"[0.0, 0.0, 0.0, 0.0]",5.311474800109863,0.9092270135879517,0.0,-0.16654226183891296,-0.7598857879638672,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.02147573232650757,64274,0.5984470248222351,0.19369708001613617,-0.05001739785075188,-0.7757841348648071,0.11824796348810196,-0.13822227716445923,0.3587387502193451,"[0.0, 0.0, 0.0, 0.0]",5.311474800109863,0.9092270135879517,0.0,-0.16654226183891296,-0.7598857879638672,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.3010437488555908,64274,0.5984470248222351,0.19369708001613617,-0.05001739785075188,-0.7757841348648071,0.11824796348810196,-0.13822227716445923,0.3587387502193451,"[0.0, 0.0, 0.0, 0.0]",5.311474800109863,0.9092270135879517,0.0,-0.16654226183891296,-0.7598857879638672,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,0.11312149465084076,64274,0.5984470248222351,0.19369708001613617,-0.05001739785075188,-0.7757841348648071,0.11824796348810196,-0.13822227716445923,0.3587387502193451,"[0.0, 0.0, 0.0, 0.0]",5.311474800109863,0.9092270135879517,0.0,-0.16654226183891296,-0.7598857879638672,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,0.11312149465084076,64324,0.5954946279525757,0.20547538995742798,-0.05004226416349411,-0.7750236988067627,0.08069624751806259,-0.1504731923341751,0.3749845325946808,"[0.0, 0.0, 0.0, 0.0]",5.311474800109863,0.9092270135879517,0.0,-0.16654226183891296,-0.7598857879638672,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,0.11312149465084076,64324,0.5954946279525757,0.20547538995742798,-0.05004226416349411,-0.7750236988067627,0.08069624751806259,-0.1504731923341751,0.3749845325946808,"[0.0, 0.0, 0.0, 0.0]",5.3030829429626465,0.8708741068840027,0.0,-0.1706794947385788,-0.7774214744567871,0.0,64249003,3,369991310,-1220634735,0,65535,65535,71,24516,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
GPS_RAW_INT,2,0.11312149465084076,64324,0.5954946279525757,0.20547538995742798,-0.05004226416349411,-0.7750236988067627,0.08069624751806259,-0.1504731923341751,0.3749845325946808,"[0.0, 0.0, 0.0, 0.0]",5.3030829429626465,0.8708741068840027,0.0,-0.1706794947385788,-0.7774214744567871,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.01342233270406723,64324,0.5954946279525757,0.20547538995742798,-0.05004226416349411,-0.7750236988067627,0.08069624751806259,-0.1504731923341751,0.3749845325946808,"[0.0, 0.0, 0.0, 0.0]",5.3030829429626465,0.8708741068840027,0.0,-0.1706794947385788,-0.7774214744567871,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.18369419872760773,64324,0.5954946279525757,0.20547538995742798,-0.05004226416349411,-0.7750236988067627,0.08069624751806259,-0.1504731923341751,0.3749845325946808,"[0.0, 0.0, 0.0, 0.0]",5.3030829429626465,0.8708741068840027,0.0,-0.1706794947385788,-0.7774214744567871,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,0.11312149465084076,64324,0.5954946279525757,0.20547538995742798,-0.05004226416349411,-0.7750236988067627,0.08069624751806259,-0.1504731923341751,0.3749845325946808,"[0.0, 0.0, 0.0, 0.0]",5.3030829429626465,0.8708741068840027,0.0,-0.1706794947385788,-0.7774214744567871,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,0.11312149465084076,64375,0.5946714282035828,0.2075776606798172,-0.0609482079744339,-0.7743144035339355,0.03249155730009079,-0.0015979454619809985,0.349151074886322,"[0.0, 0.0, 0.0, 0.0]",5.3030829429626465,0.8708741068840027,0.0,-0.1706794947385788,-0.7774214744567871,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,0.11312149465084076,64375,0.5946714282035828,0.2075776606798172,-0.0609482079744339,-0.7743144035339355,0.03249155730009079,-0.0015979454619809985,0.349151074886322,"[0.0, 0.0, 0.0, 0.0]",5.294755458831787,0.8326702117919922,0.0,-0.16193734109401703,-0.7493859529495239,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.21859227120876312,64375,0.5946714282035828,0.2075776606798172,-0.0609482079744339,-0.7743144035339355,0.03249155730009079,-0.0015979454619809985,0.349151074886322,"[0.0, 0.0, 0.0, 0.0]",5.294755458831787,0.8326702117919922,0.0,-0.16193734109401703,-0.7493859529495239,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.24390295147895813,64375,0.5946714282035828,0.2075776606798172,-0.0609482079744339,-0.7743144035339355,0.03249155730009079,-0.0015979454619809985,0.349151074886322,"[0.0, 0.0, 0.0, 0.0]",5.294755458831787,0.8326702117919922,0.0,-0.16193734109401703,-0.7493859529495239,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,0.10975632816553116,64375,0.5946714282035828,0.2075776606798172,-0.0609482079744339,-0.7743144035339355,0.03249155730009079,-0.0015979454619809985,0.349151074886322,"[0.0, 0.0, 0.0, 0.0]",5.294755458831787,0.8326702117919922,0.0,-0.16193734109401703,-0.7493859529495239,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,0.10975632816553116,64426,0.5938401222229004,0.20905502140522003,-0.059035222977399826,-0.7747029662132263,-0.20347172021865845,0.11478574573993683,0.26659056544303894,"[0.0, 0.0, 0.0, 0.0]",5.294755458831787,0.8326702117919922,0.0,-0.16193734109401703,-0.7493859529495239,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,0.10975632816553116,64426,0.5938401222229004,0.20905502140522003,-0.059035222977399826,-0.7747029662132263,-0.20347172021865845,0.11478574573993683,0.26659056544303894,"[0.0, 0.0, 0.0, 0.0]",5.286949157714844,0.7964518070220947,0.0,-0.15608806908130646,-0.7140922546386719,0.0,64350007,3,369991306,-1220634741,0,65535,65535,73,24439,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
GPS_RAW_INT,2,0.10975632816553116,64426,0.5938401222229004,0.20905502140522003,-0.059035222977399826,-0.7747029662132263,-0.20347172021865845,0.11478574573993683,0.26659056544303894,"[0.0, 0.0, 0.0, 0.0]",5.286949157714844,0.7964518070220947,0.0,-0.15608806908130646,-0.7140922546386719,0.0,64451002,3,369991306,-1220634746,0,65535,65535,68,24733,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.22396120429039001,64426,0.5938401222229004,0.20905502140522003,-0.059035222977399826,-0.7747029662132263,-0.20347172021865845,0.11478574573993683,0.26659056544303894,"[0.0, 0.0, 0.0, 0.0]",5.286949157714844,0.7964518070220947,0.0,-0.15608806908130646,-0.7140922546386719,0.0,64451002,3,369991306,-1220634746,0,65535,65535,68,24733,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.21859227120876312,64426,0.5938401222229004,0.20905502140522003,-0.059035222977399826,-0.7747029662132263,-0.20347172021865845,0.11478574573993683,0.26659056544303894,"[0.0, 0.0, 0.0, 0.0]",5.286949157714844,0.7964518070220947,0.0,-0.15608806908130646,-0.7140922546386719,0.0,64451002,3,369991306,-1220634746,0,65535,65535,68,24733,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,0.10250826925039291,64426,0.5938401222229004,0.20905502140522003,-0.059035222977399826,-0.7747029662132263,-0.20347172021865845,0.11478574573993683,0.26659056544303894,"[0.0, 0.0, 0.0, 0.0]",5.286949157714844,0.7964518070220947,0.0,-0.15608806908130646,-0.7140922546386719,0.0,64451002,3,369991306,-1220634746,0,65535,65535,68,24733,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,0.10250826925039291,64477,0.5924583077430725,0.21846425533294678,-0.0631556287407875,-0.7728376388549805,-0.20933085680007935,-0.0029295666608959436,0.34861844778060913,"[0.0, 0.0, 0.0, 0.0]",5.286949157714844,0.7964518070220947,0.0,-0.15608806908130646,-0.7140922546386719,0.0,64451002,3,369991306,-1220634746,0,65535,65535,68,24733,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,0.10250826925039291,64477,0.5924583077430725,0.21846425533294678,-0.0631556287407875,-0.7728376388549805,-0.20933085680007935,-0.0029295666608959436,0.34861844778060913,"[0.0, 0.0, 0.0, 0.0]",5.278963565826416,0.759344756603241,0.0,-0.16163048148155212,-0.754533588886261,0.0,64451002,3,369991306,-1220634746,0,65535,65535,68,24733,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.17947575449943542,64477,0.5924583077430725,0.21846425533294678,-0.0631556287407875,-0.7728376388549805,-0.20933085680007935,-0.0029295666608959436,0.34861844778060913,"[0.0, 0.0, 0.0, 0.0]",5.278963565826416,0.759344756603241,0.0,-0.16163048148155212,-0.754533588886261,0.0,64451002,3,369991306,-1220634746,0,65535,65535,68,24733,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.1871456652879715,64477,0.5924583077430725,0.21846425533294678,-0.0631556287407875,-0.7728376388549805,-0.20933085680007935,-0.0029295666608959436,0.34861844778060913,"[0.0, 0.0, 0.0, 0.0]",5.278963565826416,0.759344756603241,0.0,-0.16163048148155212,-0.754533588886261,0.0,64451002,3,369991306,-1220634746,0,65535,65535,68,24733,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,0.10224940627813339,64477,0.5924583077430725,0.21846425533294678,-0.0631556287407875,-0.7728376388549805,-0.20933085680007935,-0.0029295666608959436,0.34861844778060913,"[0.0, 0.0, 0.0, 0.0]",5.278963565826416,0.759344756603241,0.0,-0.16163048148155212,-0.754533588886261,0.0,64451002,3,369991306,-1220634746,0,65535,65535,68,24733,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
