mavpackettype,index,frequency,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RAW_RPM,0,0.0,175046,0.647720456123352,-0.00044241969590075314,0.006309533026069403,-0.7618519067764282,-0.0015979454619809985,0.013582535088062286,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.0013119938084855676,0.35261061787605286,0.0,0.00011733641440514475,0.0007189441239461303,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,-0.0011504855938255787,175046,0.647720456123352,-0.00044241969590075314,0.006309533026069403,-0.7618519067764282,-0.0015979454619809985,0.013582535088062286,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.0013119938084855676,0.35261061787605286,0.0,0.00011733641440514475,0.0007189441239461303,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,-0.002588592702522874,175046,0.647720456123352,-0.00044241969590075314,0.006309533026069403,-0.7618519067764282,-0.0015979454619809985,0.013582535088062286,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.0013119938084855676,0.35261061787605286,0.0,0.00011733641440514475,0.0007189441239461303,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,-0.002588592702522874,175097,0.647689163684845,-0.00046451814705505967,0.006296819541603327,-0.761878490447998,-0.0066581061109900475,0.014914157800376415,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",0.0013119938084855676,0.35261061787605286,0.0,0.00011733641440514475,0.0007189441239461303,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,-0.002588592702522874,175097,0.647689163684845,-0.00046451814705505967,0.006296819541603327,-0.761878490447998,-0.0066581061109900475,0.014914157800376415,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",0.0013160033849999309,0.3526352047920227,0.0,0.0001289610518142581,0.0007908561965450644,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.0003834952076431364,175097,0.647689163684845,-0.00046451814705505967,0.006296819541603327,-0.761878490447998,-0.0066581061109900475,0.014914157800376415,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",0.0013160033849999309,0.3526352047920227,0.0,0.0001289610518142581,0.0007908561965450644,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0007669904152862728,175097,0.647689163684845,-0.00046451814705505967,0.006296819541603327,-0.761878490447998,-0.0066581061109900475,0.014914157800376415,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",0.0013160033849999309,0.3526352047920227,0.0,0.0001289610518142581,0.0007908561965450644,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,-0.002329733455553651,175097,0.647689163684845,-0.00046451814705505967,0.006296819541603327,-0.761878490447998,-0.0066581061109900475,0.014914157800376415,-0.005326484329998493,"[0.0, 0.0, 0.0, 0.0]",0.0013160033849999309,0.3526352047920227,0.0,0.0001289610518142581,0.0007908561965450644,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,-0.002329733455553651,175148,0.6478351354598999,-0.0005772118456661701,0.006679452955722809,-0.761751115322113,-0.0026632421649992466,0.012783563695847988,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.0013160033849999309,0.3526352047920227,0.0,0.0001289610518142581,0.0007908561965450644,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,-0.002329733455553651,175148,0.6478351354598999,-0.0005772118456661701,0.006679452955722809,-0.761751115322113,-0.0026632421649992466,0.012783563695847988,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.001322877942584455,0.3526773750782013,0.0,0.00014300027396529913,0.000878776132594794,0.0,175047005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,2,-0.002329733455553651,175148,0.6478351354598999,-0.0005772118456661701,0.006679452955722809,-0.761751115322113,-0.0026632421649992466,0.012783563695847988,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.001322877942584455,0.3526773750782013,0.0,0.00014300027396529913,0.000878776132594794,0.0,175148763,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,-0.0007669904152862728,175148,0.6478351354598999,-0.0005772118456661701,0.006679452955722809,-0.761751115322113,-0.0026632421649992466,0.012783563695847988,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.001322877942584455,0.3526773750782013,0.0,0.00014300027396529913,0.000878776132594794,0.0,175148763,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,-0.0011504855938255787,175148,0.6478351354598999,-0.0005772118456661701,0.006679452955722809,-0.761751115322113,-0.0026632421649992466,0.012783563695847988,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.001322877942584455,0.3526773750782013,0.0,0.00014300027396529913,0.000878776132594794,0.0,175148763,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,-0.002588592702522874,175148,0.6478351354598999,-0.0005772118456661701,0.006679452955722809,-0.761751115322113,-0.0026632421649992466,0.012783563695847988,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.001322877942584455,0.3526773750782013,0.0,0.00014300027396529913,0.000878776132594794,0.0,175148763,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,-0.002588592702522874,175199,0.6477285027503967,-0.0008855263004079461,0.006100924219936132,-0.7618463039398193,-0.00452751200646162,0.012250914238393307,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.001322877942584455,0.3526773750782013,0.0,0.00014300027396529913,0.000878776132594794,0.0,175148763,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,-0.002588592702522874,175199,0.6477285027503967,-0.0008855263004079461,0.006100924219936132,-0.7618463039398193,-0.00452751200646162,0.012250914238393307,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.0013295490061864257,0.352718323469162,0.0,0.0001287726772716269,0.0007908869301900268,0.0,175148763,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,2,-0.002588592702522874,175199,0.6477285027503967,-0.0008855263004079461,0.006100924219936132,-0.7618463039398193,-0.00452751200646162,0.012250914238393307,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.0013295490061864257,0.352718323469162,0.0,0.0001287726772716269,0.0007908869301900268,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.0,175199,0.6477285027503967,-0.0008855263004079461,0.006100924219936132,-0.7618463039398193,-0.00452751200646162,0.012250914238393307,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.0013295490061864257,0.352718323469162,0.0,0.0001287726772716269,0.0007908869301900268,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0,175199,0.6477285027503967,-0.0008855263004079461,0.006100924219936132,-0.7618463039398193,-0.00452751200646162,0.012250914238393307,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.0013295490061864257,0.352718323469162,0.0,0.0001287726772716269,0.0007908869301900268,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,-0.002588592702522874,175199,0.6477285027503967,-0.0008855263004079461,0.006100924219936132,-0.7618463039398193,-0.00452751200646162,0.012250914238393307,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.0013295490061864257,0.352718323469162,0.0,0.0001287726772716269,0.0007908869301900268,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,-0.002588592702522874,175250,0.647625744342804,-0.0006691527087241411,0.0059771789237856865,-0.7619348764419556,-0.001864269725047052,0.015713129192590714,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.0013295490061864257,0.352718323469162,0.0,0.0001287726772716269,0.0007908869301900268,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,-0.002588592702522874,175250,0.647625744342804,-0.0006691527087241411,0.0059771789237856865,-0.7619348764419556,-0.001864269725047052,0.015713129192590714,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.001335315522737801,0.3527536988258362,0.0,0.0001289307838305831,0.0007908611441962421,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,-0.0003834952076431364,175250,0.647625744342804,-0.0006691527087241411,0.0059771789237856865,-0.7619348764419556,-0.001864269725047052,0.015713129192590714,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.001335315522737801,0.3527536988258362,0.0,0.0001289307838305831,0.0007908611441962421,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,-0.0003834952076431364,175250,0.647625744342804,-0.0006691527087241411,0.0059771789237856865,-0.7619348764419556,-0.001864269725047052,0.015713129192590714,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.001335315522737801,0.3527536988258362,0.0,0.0001289307838305831,0.0007908611441962421,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,-0.002588592702522874,175250,0.647625744342804,-0.0006691527087241411,0.0059771789237856865,-0.7619348764419556,-0.001864269725047052,0.015713129192590714,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.001335315522737801,0.3527536988258362,0.0,0.0001289307838305831,0.0007908611441962421,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,-0.002588592702522874,175301,0.64761883020401,3.795653901761398e-05,0.006541029550135136,-0.7619364261627197,-0.0034622149541974068,0.014381508342921734,-0.007457078900188208,"[0.0, 0.0, 0.0, 0.0]",0.001335315522737801,0.3527536988258362,0.0,0.0001289307838305831,0.0007908611441962421,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,-0.002588592702522874,175301,0.64761883020401,3.795653901761398e-05,0.006541029550135136,-0.7619364261627197,-0.0034622149541974068,0.014381508342921734,-0.007457078900188208,"[0.0, 0.0, 0.0, 0.0]",0.0013393322005867958,0.35277828574180603,0.0,0.0,0.0,0.0,175249005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,2,-0.002588592702522874,175301,0.64761883020401,3.795653901761398e-05,0.006541029550135136,-0.7619364261627197,-0.0034622149541974068,0.014381508342921734,-0.007457078900188208,"[0.0, 0.0, 0.0, 0.0]",0.0013393322005867958,0.35277828574180603,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.0,175301,0.64761883020401,3.795653901761398e-05,0.006541029550135136,-0.7619364261627197,-0.0034622149541974068,0.014381508342921734,-0.007457078900188208,"[0.0, 0.0, 0.0, 0.0]",0.0013393322005867958,0.35277828574180603,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0003834952076431364,175301,0.64761883020401,3.795653901761398e-05,0.006541029550135136,-0.7619364261627197,-0.0034622149541974068,0.014381508342921734,-0.007457078900188208,"[0.0, 0.0, 0.0, 0.0]",0.0013393322005867958,0.35277828574180603,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,-0.0028474521823227406,175301,0.64761883020401,3.795653901761398e-05,0.006541029550135136,-0.7619364261627197,-0.0034622149541974068,0.014381508342921734,-0.007457078900188208,"[0.0, 0.0, 0.0, 0.0]",0.0013393322005867958,0.35277828574180603,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,-0.0028474521823227406,175352,0.6477381587028503,0.0006324985879473388,0.007321908138692379,-0.7618276476860046,0.0007989727309904993,0.011185618117451668,-0.0026632421649992466,"[0.0, 0.0, 0.0, 0.0]",0.0013393322005867958,0.35277828574180603,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,-0.0028474521823227406,175352,0.6477381587028503,0.0006324985879473388,0.007321908138692379,-0.7618276476860046,0.0007989727309904993,0.011185618117451668,-0.0026632421649992466,"[0.0, 0.0, 0.0, 0.0]",0.0013415750581771135,0.35279205441474915,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,-0.0007669904152862728,175352,0.6477381587028503,0.0006324985879473388,0.007321908138692379,-0.7618276476860046,0.0007989727309904993,0.011185618117451668,-0.0026632421649992466,"[0.0, 0.0, 0.0, 0.0]",0.0013415750581771135,0.35279205441474915,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.0003834952076431364,175352,0.6477381587028503,0.0006324985879473388,0.007321908138692379,-0.7618276476860046,0.0007989727309904993,0.011185618117451668,-0.0026632421649992466,"[0.0, 0.0, 0.0, 0.0]",0.0013415750581771135,0.35279205441474915,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,-0.002070874208584428,175352,0.6477381587028503,0.0006324985879473388,0.007321908138692379,-0.7618276476860046,0.0007989727309904993,0.011185618117451668,-0.0026632421649992466,"[0.0, 0.0, 0.0, 0.0]",0.0013415750581771135,0.35279205441474915,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,-0.002070874208584428,175403,0.6480542421340942,-5.32273443241138e-05,0.0077049690298736095,-0.7615551352500916,-0.003195890923961997,0.012783563695847988,-0.0066581061109900475,"[0.0, 0.0, 0.0, 0.0]",0.0013415750581771135,0.35279205441474915,0.0,0.0,0.0,0.0,175350006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3
