mavpackettype,index,frequency,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RAW_RPM,1,0.1817767322063446,38111,0.9194715023040771,-0.027972286567091942,0.08598308265209198,0.3826181888580322,-0.1379559487104416,0.30121269822120667,-0.16165880858898163,"[0.0, 0.0, 0.0, 0.0]",1.2150700092315674,1.313292145729065,0.0,0.5425941348075867,0.5612943768501282,0.0,38091004,3,369992560,-1220636336,0,65535,65535,62,7051,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.530402660369873,38111,0.9194715023040771,-0.027972286567091942,0.08598308265209198,0.3826181888580322,-0.1379559487104416,0.30121269822120667,-0.16165880858898163,"[0.0, 0.0, 0.0, 0.0]",1.2150700092315674,1.313292145729065,0.0,0.5425941348075867,0.5612943768501282,0.0,38091004,3,369992560,-1220636336,0,65535,65535,62,7051,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.530402660369873,38162,0.9202331900596619,-0.032622240483760834,0.08643295615911484,0.380310595035553,-0.2804394066333771,0.11052455753087997,-0.1009368821978569,"[0.0, 0.0, 0.0, 0.0]",1.2150700092315674,1.313292145729065,0.0,0.5425941348075867,0.5612943768501282,0.0,38091004,3,369992560,-1220636336,0,65535,65535,62,7051,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.530402660369873,38162,0.9202331900596619,-0.032622240483760834,0.08643295615911484,0.380310595035553,-0.2804394066333771,0.11052455753087997,-0.1009368821978569,"[0.0, 0.0, 0.0, 0.0]",1.2419461011886597,1.3407988548278809,0.0,0.530469536781311,0.5383577942848206,0.0,38091004,3,369992560,-1220636336,0,65535,65535,62,7051,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,2,0.530402660369873,38162,0.9202331900596619,-0.032622240483760834,0.08643295615911484,0.380310595035553,-0.2804394066333771,0.11052455753087997,-0.1009368821978569,"[0.0, 0.0, 0.0, 0.0]",1.2419461011886597,1.3407988548278809,0.0,0.530469536781311,0.5383577942848206,0.0,38192005,3,369992561,-1220636328,0,65535,65535,72,7238,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.08820389956235886,38162,0.9202331900596619,-0.032622240483760834,0.08643295615911484,0.380310595035553,-0.2804394066333771,0.11052455753087997,-0.1009368821978569,"[0.0, 0.0, 0.0, 0.0]",1.2419461011886597,1.3407988548278809,0.0,0.530469536781311,0.5383577942848206,0.0,38192005,3,369992561,-1220636328,0,65535,65535,72,7238,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.15454857051372528,38162,0.9202331900596619,-0.032622240483760834,0.08643295615911484,0.380310595035553,-0.2804394066333771,0.11052455753087997,-0.1009368821978569,"[0.0, 0.0, 0.0, 0.0]",1.2419461011886597,1.3407988548278809,0.0,0.530469536781311,0.5383577942848206,0.0,38192005,3,369992561,-1220636328,0,65535,65535,72,7238,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,2,0.5322146415710449,38162,0.9202331900596619,-0.032622240483760834,0.08643295615911484,0.380310595035553,-0.2804394066333771,0.11052455753087997,-0.1009368821978569,"[0.0, 0.0, 0.0, 0.0]",1.2419461011886597,1.3407988548278809,0.0,0.530469536781311,0.5383577942848206,0.0,38192005,3,369992561,-1220636328,0,65535,65535,72,7238,255,0,0,0,0,0,0,10,0,192,0,3,3
ATTITUDE_QUATERNION,2,0.5322146415710449,38213,0.9209884405136108,-0.03058432973921299,0.08060626685619354,0.3799310028553009,-0.21012981235980988,0.11372044682502747,-0.21518999338150024,"[0.0, 0.0, 0.0, 0.0]",1.2419461011886597,1.3407988548278809,0.0,0.530469536781311,0.5383577942848206,0.0,38192005,3,369992561,-1220636328,0,65535,65535,72,7238,255,0,0,0,0,0,0,10,0,192,0,3,3
LOCAL_POSITION_NED,2,0.5322146415710449,38213,0.9209884405136108,-0.03058432973921299,0.08060626685619354,0.3799310028553009,-0.21012981235980988,0.11372044682502747,-0.21518999338150024,"[0.0, 0.0, 0.0, 0.0]",1.268416166305542,1.367789387702942,0.0,0.5302815437316895,0.5400434732437134,0.0,38192005,3,369992561,-1220636328,0,65535,65535,72,7238,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,0,0.03834952041506767,38213,0.9209884405136108,-0.03058432973921299,0.08060626685619354,0.3799310028553009,-0.21012981235980988,0.11372044682502747,-0.21518999338150024,"[0.0, 0.0, 0.0, 0.0]",1.268416166305542,1.367789387702942,0.0,0.5302815437316895,0.5400434732437134,0.0,38192005,3,369992561,-1220636328,0,65535,65535,72,7238,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_RPM,1,0.23201459646224976,38213,0.9209884405136108,-0.03058432973921299,0.08060626685619354,0.3799310028553009,-0.21012981235980988,0.11372044682502747,-0.21518999338150024,"[0.0, 0.0, 0.0, 0.0]",1.268416166305542,1.367789387702942,0.0,0.5302815437316895,0.5400434732437134,0.0,38192005,3,369992561,-1220636328,0,65535,65535,72,7238,255,0,0,0,0,0,0,10,0,192,0,3,3
