mavpackettype,time_boot_ms,port,chan1_raw,chan2_raw,chan3_raw,chan4_raw,chan5_raw,chan6_raw,chan7_raw,chan8_raw,rssi,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature,chan1_scaled,chan2_scaled,chan3_scaled,chan4_scaled,chan5_scaled,chan6_scaled,chan7_scaled,chan8_scaled,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RC_CHANNELS_RAW,137012,0,172,992,934,950,992,1811,992,1811,255,137006008,-92,234,16673,-41,60,-26,66,-81,-300,0,96,0,2,-2,1731,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137012,0,172,992,934,950,992,1811,992,1811,255,137012143,-82,221,16607,-32,83,-11,61,-83,-293,0,64,0,2,-2,1731,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137012,1,172,992,934,950,992,1811,992,1811,255,137012143,-82,221,16607,-32,83,-11,61,-83,-293,0,64,0,1,-2,1733,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137032,0,172,992,934,950,992,1811,992,1811,255,137012143,-82,221,16607,-32,83,-11,61,-83,-293,0,64,0,1,-2,1733,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137032,0,172,992,934,950,992,1811,992,1811,255,137032146,-176,203,16708,-37,71,-15,73,-79,-296,0,64,0,1,-2,1733,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137032,1,172,992,934,950,992,1811,992,1811,255,137032146,-176,203,16708,-37,71,-15,73,-79,-296,0,64,0,2,-2,1732,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137052,0,172,992,934,950,992,1811,992,1811,255,137032146,-176,203,16708,-37,71,-15,73,-79,-296,0,64,0,2,-2,1732,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137052,0,172,992,934,950,992,1811,992,1811,255,137052146,-89,213,16700,-34,78,-18,56,-83,-295,0,80,0,2,-2,1732,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137052,1,172,992,934,950,992,1811,992,1811,255,137052146,-89,213,16700,-34,78,-18,56,-83,-295,0,80,-6,2,0,1733,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137072,0,172,992,934,950,992,1811,992,1811,255,137052146,-89,213,16700,-34,78,-18,56,-83,-295,0,80,-6,2,0,1733,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137072,0,172,992,934,950,992,1811,992,1811,255,137072145,-115,237,16673,-35,90,-23,70,-89,-299,0,96,-6,2,0,1733,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137072,1,172,992,934,950,992,1811,992,1811,255,137072145,-115,237,16673,-35,90,-23,70,-89,-299,0,96,0,3,0,1732,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137092,0,172,992,934,950,992,1811,992,1811,255,137072145,-115,237,16673,-35,90,-23,70,-89,-299,0,96,0,3,0,1732,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137092,0,172,992,934,950,992,1811,992,1811,255,137092141,-82,241,16714,-51,73,-30,58,-83,-298,0,96,0,3,0,1732,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137092,1,172,992,934,950,992,1811,992,1811,255,137092141,-82,241,16714,-51,73,-30,58,-83,-298,0,96,-3,0,0,1731,-1,-1,-1,-1,3,369989826,-1220636045,0,65535,65535,1,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,137092,1,172,992,934,950,992,1811,992,1811,255,137107006,-82,241,16714,-51,73,-30,58,-83,-298,0,96,-3,0,0,1731,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137112,0,172,992,934,950,992,1811,992,1811,255,137107006,-82,241,16714,-51,73,-30,58,-83,-298,0,96,-3,0,0,1731,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137112,0,172,992,934,950,992,1811,992,1811,255,137112142,-146,217,16635,-35,73,-20,67,-79,-299,0,32,-3,0,0,1731,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137112,1,172,992,934,950,992,1811,992,1811,255,137112142,-146,217,16635,-35,73,-20,67,-79,-299,0,32,2,2,0,1731,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137132,0,172,992,934,950,992,1811,992,1811,255,137112142,-146,217,16635,-35,73,-20,67,-79,-299,0,32,2,2,0,1731,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137132,0,172,992,934,950,992,1811,992,1811,255,137132144,-117,247,16688,-30,62,-16,66,-69,-290,0,128,2,2,0,1731,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137132,1,172,992,934,950,992,1811,992,1811,255,137132144,-117,247,16688,-30,62,-16,66,-69,-290,0,128,0,-1,1,1732,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137152,0,172,992,934,950,992,1811,992,1811,255,137132144,-117,247,16688,-30,62,-16,66,-69,-290,0,128,0,-1,1,1732,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137152,0,172,992,934,950,992,1811,992,1811,255,137152147,-94,225,16660,-37,65,-27,62,-77,-301,0,96,0,-1,1,1732,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137152,1,172,992,934,950,992,1811,992,1811,255,137152147,-94,225,16660,-37,65,-27,62,-77,-301,0,96,2,2,-2,1729,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137172,0,172,992,934,950,992,1811,992,1811,255,137152147,-94,225,16660,-37,65,-27,62,-77,-301,0,96,2,2,-2,1729,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137172,0,172,992,934,950,992,1811,992,1811,255,137172144,-87,289,16638,-41,92,-18,63,-81,-295,0,80,2,2,-2,1729,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137172,1,172,992,934,950,992,1811,992,1811,255,137172144,-87,289,16638,-41,92,-18,63,-81,-295,0,80,0,0,-1,1733,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137192,0,172,992,934,950,992,1811,992,1811,255,137172144,-87,289,16638,-41,92,-18,63,-81,-295,0,80,0,0,-1,1733,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137192,0,172,992,934,950,992,1811,992,1811,255,137192144,-50,258,16725,-38,82,-13,63,-78,-290,0,16,0,0,-1,1733,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137192,1,172,992,934,950,992,1811,992,1811,255,137192144,-50,258,16725,-38,82,-13,63,-78,-290,0,16,5,1,0,1733,-1,-1,-1,-1,3,369989826,-1220636041,0,65535,65535,10,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,137192,1,172,992,934,950,992,1811,992,1811,255,137208006,-50,258,16725,-38,82,-13,63,-78,-290,0,16,5,1,0,1733,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137212,0,172,992,934,950,992,1811,992,1811,255,137208006,-50,258,16725,-38,82,-13,63,-78,-290,0,16,5,1,0,1733,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137212,0,172,992,934,950,992,1811,992,1811,255,137212144,-82,291,16681,-65,78,-19,63,-88,-293,0,64,5,1,0,1733,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137212,1,172,992,934,950,992,1811,992,1811,255,137212144,-82,291,16681,-65,78,-19,63,-88,-293,0,64,-3,-1,0,1733,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137232,0,172,992,934,950,992,1811,992,1811,255,137212144,-82,291,16681,-65,78,-19,63,-88,-293,0,64,-3,-1,0,1733,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137232,0,172,992,934,950,992,1811,992,1811,255,137232141,-102,178,16655,-43,79,-20,58,-76,-295,0,128,-3,-1,0,1733,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137232,1,172,992,934,950,992,1811,992,1811,255,137232141,-102,178,16655,-43,79,-20,58,-76,-295,0,128,-2,0,2,1733,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137252,0,172,992,934,951,992,1811,992,1811,255,137232141,-102,178,16655,-43,79,-20,58,-76,-295,0,128,-2,0,2,1733,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137252,0,172,992,934,951,992,1811,992,1811,255,137252143,-150,272,16639,-39,76,-29,57,-89,-306,0,-32,-2,0,2,1733,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137252,1,172,992,934,951,992,1811,992,1811,255,137252143,-150,272,16639,-39,76,-29,57,-89,-306,0,-32,-3,4,-1,1731,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137272,0,172,992,934,951,992,1811,992,1811,255,137252143,-150,272,16639,-39,76,-29,57,-89,-306,0,-32,-3,4,-1,1731,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137272,0,172,992,934,951,992,1811,992,1811,255,137272141,-65,201,16703,-42,87,-9,60,-79,-294,0,80,-3,4,-1,1731,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137272,1,172,992,934,951,992,1811,992,1811,255,137272141,-65,201,16703,-42,87,-9,60,-79,-294,0,80,3,-1,1,1734,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137292,0,172,992,934,951,992,1811,992,1811,255,137272141,-65,201,16703,-42,87,-9,60,-79,-294,0,80,3,-1,1,1734,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137292,0,172,992,934,951,992,1811,992,1811,255,137292147,-154,233,16654,-29,63,-27,69,-76,-298,0,16,3,-1,1,1734,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137292,1,172,992,934,951,992,1811,992,1811,255,137292147,-154,233,16654,-29,63,-27,69,-76,-298,0,16,-4,4,1,1734,-1,-1,-1,-1,3,369989826,-1220636046,0,65535,65535,5,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,137292,1,172,992,934,951,992,1811,992,1811,255,137309006,-154,233,16654,-29,63,-27,69,-76,-298,0,16,-4,4,1,1734,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137312,0,172,992,934,950,992,1811,992,1811,255,137309006,-154,233,16654,-29,63,-27,69,-76,-298,0,16,-4,4,1,1734,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137312,0,172,992,934,950,992,1811,992,1811,255,137312145,-120,178,16658,-56,83,-19,70,-77,-296,0,32,-4,4,1,1734,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137312,1,172,992,934,950,992,1811,992,1811,255,137312145,-120,178,16658,-56,83,-19,70,-77,-296,0,32,2,-2,-1,1732,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137332,0,172,992,934,950,992,1811,992,1811,255,137312145,-120,178,16658,-56,83,-19,70,-77,-296,0,32,2,-2,-1,1732,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137332,0,172,992,934,950,992,1811,992,1811,255,137332144,-87,233,16667,-35,85,-20,60,-84,-294,0,80,2,-2,-1,1732,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137332,1,172,992,934,950,992,1811,992,1811,255,137332144,-87,233,16667,-35,85,-20,60,-84,-294,0,80,4,0,0,1733,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137352,0,172,992,934,951,992,1811,992,1811,255,137332144,-87,233,16667,-35,85,-20,60,-84,-294,0,80,4,0,0,1733,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137352,0,172,992,934,951,992,1811,992,1811,255,137352141,-107,250,16674,-48,66,-15,65,-75,-296,0,96,4,0,0,1733,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137352,1,172,992,934,951,992,1811,992,1811,255,137352141,-107,250,16674,-48,66,-15,65,-75,-296,0,96,0,1,-1,1732,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137372,0,172,992,934,951,992,1811,992,1811,255,137352141,-107,250,16674,-48,66,-15,65,-75,-296,0,96,0,1,-1,1732,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137372,0,172,992,934,951,992,1811,992,1811,255,137372142,1,268,16649,-36,81,-19,56,-81,-295,0,64,0,1,-1,1732,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137372,1,172,992,934,951,992,1811,992,1811,255,137372142,1,268,16649,-36,81,-19,56,-81,-295,0,64,2,-2,2,1733,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137392,0,172,992,934,950,992,1811,992,1811,255,137372142,1,268,16649,-36,81,-19,56,-81,-295,0,64,2,-2,2,1733,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137392,0,172,992,934,950,992,1811,992,1811,255,137392145,-74,251,16657,-42,62,-27,57,-79,-291,0,0,2,-2,2,1733,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137392,1,172,992,934,950,992,1811,992,1811,255,137392145,-74,251,16657,-42,62,-27,57,-79,-291,0,0,-2,2,-1,1732,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,7,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,137392,1,172,992,934,950,992,1811,992,1811,255,137410006,-74,251,16657,-42,62,-27,57,-79,-291,0,0,-2,2,-1,1732,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137412,0,172,992,934,951,992,1811,992,1811,255,137410006,-74,251,16657,-42,62,-27,57,-79,-291,0,0,-2,2,-1,1732,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137412,0,172,992,934,951,992,1811,992,1811,255,137412149,-27,218,16774,-45,70,-30,70,-82,-296,0,80,-2,2,-1,1732,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137412,1,172,992,934,951,992,1811,992,1811,255,137412149,-27,218,16774,-45,70,-30,70,-82,-296,0,80,-2,-1,-3,1730,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137432,0,172,992,934,951,992,1811,992,1811,255,137412149,-27,218,16774,-45,70,-30,70,-82,-296,0,80,-2,-1,-3,1730,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137432,0,172,992,934,951,992,1811,992,1811,255,137432145,-132,198,16645,-50,71,-25,74,-78,-290,0,80,-2,-1,-3,1730,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137432,1,172,992,934,951,992,1811,992,1811,255,137432145,-132,198,16645,-50,71,-25,74,-78,-290,0,80,-1,2,3,1733,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137452,0,172,992,934,950,992,1811,992,1811,255,137432145,-132,198,16645,-50,71,-25,74,-78,-290,0,80,-1,2,3,1733,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137452,0,172,992,934,950,992,1811,992,1811,255,137452143,-107,218,16661,-36,79,-21,78,-79,-294,0,32,-1,2,3,1733,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137452,1,172,992,934,950,992,1811,992,1811,255,137452143,-107,218,16661,-36,79,-21,78,-79,-294,0,32,0,1,-3,1731,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137472,0,172,992,934,950,992,1811,992,1811,255,137452143,-107,218,16661,-36,79,-21,78,-79,-294,0,32,0,1,-3,1731,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137472,0,172,992,934,950,992,1811,992,1811,255,137472142,-119,224,16645,-41,72,-23,65,-87,-294,0,128,0,1,-3,1731,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137472,1,172,992,934,950,992,1811,992,1811,255,137472142,-119,224,16645,-41,72,-23,65,-87,-294,0,128,2,2,0,1733,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137492,0,172,992,934,950,992,1811,992,1811,255,137472142,-119,224,16645,-41,72,-23,65,-87,-294,0,128,2,2,0,1733,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137492,0,172,992,934,950,992,1811,992,1811,255,137492147,-119,189,16715,-35,69,-29,73,-77,-294,0,64,2,2,0,1733,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137492,1,172,992,934,950,992,1811,992,1811,255,137492147,-119,189,16715,-35,69,-29,73,-77,-294,0,64,0,2,-1,1733,-1,-1,-1,-1,3,369989824,-1220636048,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,137492,1,172,992,934,950,992,1811,992,1811,255,137511006,-119,189,16715,-35,69,-29,73,-77,-294,0,64,0,2,-1,1733,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137512,0,172,992,934,950,992,1811,992,1811,255,137511006,-119,189,16715,-35,69,-29,73,-77,-294,0,64,0,2,-1,1733,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,137512,0,172,992,934,950,992,1811,992,1811,255,137512148,-149,221,16713,-31,65,-17,74,-73,-298,0,32,0,2,-1,1733,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,137512,1,172,992,934,950,992,1811,992,1811,255,137512148,-149,221,16713,-31,65,-17,74,-73,-298,0,32,-1,2,-1,1732,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,137532,0,172,992,934,950,992,1811,992,1811,255,137512148,-149,221,16713,-31,65,-17,74,-73,-298,0,32,-1,2,-1,1732,-1,-1,-1,-1,3,369989824,-1220636050,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3
