mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature,fields_updated,id
HIGHRES_IMU,945357,9.120513916015625,-0.526153564453125,1.212554931640625,4.6844482421875,-22.6898193359375,112.8082275390625,-0.33880615234375,0.0423583984375,-0.0029296875,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,966358,9.05712890625,-1.2550048828125,1.41943359375,1.739501953125,-23.529052734375,113.5406494140625,-0.3533935546875,0.077392578125,-0.005828857421875,0.0,0.0,0.0,27.229949951171875,0,0
HIGHRES_IMU,987354,8.935150146484375,-1.626922607421875,0.97637939453125,-1.3885498046875,-24.322509765625,113.006591796875,-0.33587646484375,0.093475341796875,-0.00439453125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,1008356,8.889129638671875,-1.947998046875,0.973388671875,-5.7830810546875,-26.3214111328125,110.870361328125,-0.33294677734375,0.09637451171875,0.00146484375,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,1029357,9.30108642578125,-2.0938720703125,0.660675048828125,-12.3748779296875,-28.839111328125,108.5205078125,-0.321258544921875,0.13873291015625,0.011688232421875,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,1050357,9.448760986328125,-2.119598388671875,0.215850830078125,-27.5115966796875,-25.7415771484375,107.6507568359375,-0.319793701171875,0.13726806640625,0.024810791015625,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,1071357,9.07806396484375,-2.93035888671875,0.44305419921875,-42.3736572265625,-22.5982666015625,102.0050048828125,-0.319793701171875,0.15478515625,0.013153076171875,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,1092356,8.474151611328125,-3.25323486328125,0.065765380859375,-55.1300048828125,-15.4571533203125,96.19140625,-0.29205322265625,0.165008544921875,0.032135009765625,0.0,0.0,0.0,27.3258056640625,0,0
HIGHRES_IMU,1113358,8.281036376953125,-4.67864990234375,0.033477783203125,-63.262939453125,-18.6920166015625,89.8284912109375,-0.308135986328125,0.186920166015625,0.0423583984375,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,1134358,8.225433349609375,-5.3614501953125,-0.7216796875,-65.704345703125,-19.500732421875,90.179443359375,-0.287689208984375,0.185455322265625,0.0438232421875,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,1155366,7.3853759765625,-7.0977783203125,0.36651611328125,-60.3179931640625,-21.0723876953125,93.1854248046875,-0.29498291015625,0.202972412109375,0.0438232421875,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,1176358,7.967132568359375,-7.34112548828125,-0.4281005859375,-39.4287109375,-28.411865234375,91.6900634765625,-0.25115966796875,0.21173095703125,0.045257568359375,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,1197354,7.867279052734375,-7.42303466796875,-0.652923583984375,-24.4140625,-24.627685546875,88.2720947265625,-0.267242431640625,0.223419189453125,0.048187255859375,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,1218357,7.57012939453125,-7.0338134765625,-0.395233154296875,-0.946044921875,-25.634765625,83.892822265625,-0.245330810546875,0.223419189453125,0.065704345703125,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,1239359,7.6263427734375,-6.685821533203125,-0.63616943359375,2.410888671875,-26.79443359375,92.681884765625,-0.226348876953125,0.25262451171875,0.075927734375,0.0,0.0,0.0,27.5654296875,0,0
