mavpackettype,time_boot_ms,port,chan1_raw,chan2_raw,chan3_raw,chan4_raw,chan5_raw,chan6_raw,chan7_raw,chan8_raw,rssi,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature,chan1_scaled,chan2_scaled,chan3_scaled,chan4_scaled,chan5_scaled,chan6_scaled,chan7_scaled,chan8_scaled,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RAW_IMU,172951,0,172,992,1149,1232,172,172,172,1811,255,172951146,1924,-1932,25223,-123,428,162,-63,69,-312,0,-1040,1340,1167,32,1648,-1,-1,-1,-1,3,369603640,-1220327568,0,65535,65535,128,2547,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,172951,1,172,992,1149,1232,172,172,172,1811,255,172951146,1924,-1932,25223,-123,428,162,-63,69,-312,0,-1040,1116,1238,15,1686,-1,-1,-1,-1,3,369603640,-1220327568,0,65535,65535,128,2547,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,172951,1,172,992,1149,1232,172,172,172,1811,255,172961007,1924,-1932,25223,-123,428,162,-63,69,-312,0,-1040,1116,1238,15,1686,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,172971,0,172,992,1148,1260,172,172,172,1811,255,172961007,1924,-1932,25223,-123,428,162,-63,69,-312,0,-1040,1116,1238,15,1686,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,172971,0,172,992,1148,1260,172,172,172,1811,255,172971146,-11126,16475,10825,-180,190,56,-46,72,-314,0,-976,1116,1238,15,1686,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,172971,1,172,992,1148,1260,172,172,172,1811,255,172971146,-11126,16475,10825,-180,190,56,-46,72,-314,0,-976,1098,1087,24,1748,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,172991,0,172,992,1148,1294,172,172,172,1811,255,172971146,-11126,16475,10825,-180,190,56,-46,72,-314,0,-976,1098,1087,24,1748,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,172991,0,172,992,1148,1294,172,172,172,1811,255,172991141,-2120,3920,22089,-668,54,-781,-39,75,-321,0,-912,1098,1087,24,1748,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,172991,1,172,992,1148,1294,172,172,172,1811,255,172991141,-2120,3920,22089,-668,54,-781,-39,75,-321,0,-912,1304,1105,29,1796,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
HEARTBEAT,172991,1,172,992,1148,1294,172,172,172,1811,255,172991141,-2120,3920,22089,-668,54,-781,-39,75,-321,0,-912,1304,1105,29,1796,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173011,0,172,992,1148,1297,172,172,172,251,255,172991141,-2120,3920,22089,-668,54,-781,-39,75,-321,0,-912,1304,1105,29,1796,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173011,0,172,992,1148,1297,172,172,172,251,255,173011141,5466,2473,10118,-920,-190,-989,-41,67,-336,0,-928,1304,1105,29,1796,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173011,1,172,992,1148,1297,172,172,172,251,255,173011141,5466,2473,10118,-920,-190,-989,-41,67,-336,0,-928,1189,1273,24,1843,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173031,0,172,992,1147,1325,172,172,172,1811,255,173011141,5466,2473,10118,-920,-190,-989,-41,67,-336,0,-928,1189,1273,24,1843,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173031,0,172,992,1147,1325,172,172,172,1811,255,173031147,-2252,3373,23815,130,558,-1457,-41,72,-340,0,-928,1189,1273,24,1843,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173031,1,172,992,1147,1325,172,172,172,1811,255,173031147,-2252,3373,23815,130,558,-1457,-41,72,-340,0,-928,1068,1254,23,1882,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173051,0,172,992,1147,1326,172,172,172,1811,255,173031147,-2252,3373,23815,130,558,-1457,-41,72,-340,0,-928,1068,1254,23,1882,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173051,0,172,992,1147,1326,172,172,172,1811,255,173051144,2602,-2587,18771,-638,617,-1384,-52,67,-333,0,-976,1068,1254,23,1882,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173051,1,172,992,1147,1326,172,172,172,1811,255,173051144,2602,-2587,18771,-638,617,-1384,-52,67,-333,0,-976,1232,1080,33,1936,-1,-1,-1,-1,3,369603651,-1220327570,0,65535,65535,122,1823,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,173051,1,172,992,1147,1326,172,172,172,1811,255,173062008,2602,-2587,18771,-638,617,-1384,-52,67,-333,0,-976,1232,1080,33,1936,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173071,0,172,992,1146,1329,172,172,172,1811,255,173062008,2602,-2587,18771,-638,617,-1384,-52,67,-333,0,-976,1232,1080,33,1936,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173071,0,172,992,1146,1329,172,172,172,1811,255,173071146,-6587,-3829,15876,-431,1248,-1947,-56,69,-320,0,-1040,1232,1080,33,1936,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173071,1,172,992,1146,1329,172,172,172,1811,255,173071146,-6587,-3829,15876,-431,1248,-1947,-56,69,-320,0,-1040,1332,1107,28,2006,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173091,0,172,992,1145,1342,172,172,172,1811,255,173071146,-6587,-3829,15876,-431,1248,-1947,-56,69,-320,0,-1040,1332,1107,28,2006,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173091,0,172,992,1145,1342,172,172,172,1811,255,173091144,7622,13860,15052,25,436,-2349,-52,70,-316,0,-1040,1332,1107,28,2006,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173091,1,172,992,1145,1342,172,172,172,1811,255,173091144,7622,13860,15052,25,436,-2349,-52,70,-316,0,-1040,1110,1178,27,2048,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173111,0,172,992,1145,1345,172,172,172,1811,255,173091144,7622,13860,15052,25,436,-2349,-52,70,-316,0,-1040,1110,1178,27,2048,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173111,0,172,992,1145,1345,172,172,172,1811,255,173111142,1894,9165,21015,-407,564,-2567,-48,64,-298,0,-960,1110,1178,27,2048,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173111,1,172,992,1145,1345,172,172,172,1811,255,173111142,1894,9165,21015,-407,564,-2567,-48,64,-298,0,-960,1118,1036,18,2090,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173131,0,172,992,1145,1346,172,172,172,1811,255,173111142,1894,9165,21015,-407,564,-2567,-48,64,-298,0,-960,1118,1036,18,2090,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173131,0,172,992,1145,1346,172,172,172,1811,255,173131147,3548,5194,15198,169,492,-3260,-40,69,-312,0,-928,1118,1036,18,2090,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173131,1,172,992,1145,1346,172,172,172,1811,255,173131147,3548,5194,15198,169,492,-3260,-40,69,-312,0,-928,1321,1026,31,2160,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173151,0,172,992,1145,1348,172,172,172,1811,255,173131147,3548,5194,15198,169,492,-3260,-40,69,-312,0,-928,1321,1026,31,2160,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173151,0,172,992,1145,1348,172,172,172,1811,255,173151145,140,739,14245,-814,81,-3375,-31,70,-326,0,-912,1321,1026,31,2160,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173151,1,172,992,1145,1348,172,172,172,1811,255,173151145,140,739,14245,-814,81,-3375,-31,70,-326,0,-912,1155,1182,21,2204,-1,-1,-1,-1,3,369603665,-1220327571,0,65535,65535,127,1153,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,173151,1,172,992,1145,1348,172,172,172,1811,255,173163008,140,739,14245,-814,81,-3375,-31,70,-326,0,-912,1155,1182,21,2204,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173171,0,172,992,1146,1349,172,172,172,1811,255,173163008,140,739,14245,-814,81,-3375,-31,70,-326,0,-912,1155,1182,21,2204,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173171,0,172,992,1146,1349,172,172,172,1811,255,173171152,-1633,549,27048,-176,233,-4180,-40,69,-339,0,-912,1155,1182,21,2204,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173171,1,172,992,1146,1349,172,172,172,1811,255,173171152,-1633,549,27048,-176,233,-4180,-40,69,-339,0,-912,1066,1217,10,2236,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173191,0,172,992,1146,1350,172,172,172,1811,255,173171152,-1633,549,27048,-176,233,-4180,-40,69,-339,0,-912,1066,1217,10,2236,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173191,0,172,992,1146,1350,172,172,172,1811,255,173191142,3401,2327,20256,-780,-315,-4382,-43,71,-342,0,-912,1066,1217,10,2236,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173191,1,172,992,1146,1350,172,172,172,1811,255,173191142,3401,2327,20256,-780,-315,-4382,-43,71,-342,0,-912,1247,1061,14,2258,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173211,0,172,992,1147,1350,172,172,172,1811,255,173191142,3401,2327,20256,-780,-315,-4382,-43,71,-342,0,-912,1247,1061,14,2258,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173211,0,172,992,1147,1350,172,172,172,1811,255,173211144,783,-4835,14153,538,595,-4634,-60,58,-336,0,-928,1247,1061,14,2258,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173211,1,172,992,1147,1350,172,172,172,1811,255,173211144,783,-4835,14153,538,595,-4634,-60,58,-336,0,-928,1300,1029,26,2302,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173231,0,172,992,1147,1351,172,172,172,1811,255,173211144,783,-4835,14153,538,595,-4634,-60,58,-336,0,-928,1300,1029,26,2302,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173231,0,172,992,1147,1351,172,172,172,1811,255,173231141,-1497,2341,21043,152,-352,-4644,-58,49,-312,0,-976,1300,1029,26,2302,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173231,1,172,992,1147,1351,172,172,172,1811,255,173231141,-1497,2341,21043,152,-352,-4644,-58,49,-312,0,-976,1095,1105,15,2332,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173251,0,172,992,1147,1352,172,172,172,1811,255,173231141,-1497,2341,21043,152,-352,-4644,-58,49,-312,0,-976,1095,1105,15,2332,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173251,0,172,992,1147,1352,172,172,172,1811,255,173251146,-3880,4691,16821,-615,-122,-4626,-45,54,-307,0,-1024,1095,1105,15,2332,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173251,1,172,992,1147,1352,172,172,172,1811,255,173251146,-3880,4691,16821,-615,-122,-4626,-45,54,-307,0,-1024,1141,1058,7,2348,-1,-1,-1,-1,3,369603678,-1220327573,0,65535,65535,129,655,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,173251,1,172,992,1147,1352,172,172,172,1811,255,173264008,-3880,4691,16821,-615,-122,-4626,-45,54,-307,0,-1024,1141,1058,7,2348,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173271,0,172,992,1147,1355,172,172,172,1811,255,173264008,-3880,4691,16821,-615,-122,-4626,-45,54,-307,0,-1024,1141,1058,7,2348,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173271,0,172,992,1147,1355,172,172,172,1811,255,173271148,2466,7489,17181,-891,-755,-4973,-36,48,-321,0,-1040,1141,1058,7,2348,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173271,1,172,992,1147,1355,172,172,172,1811,255,173271148,2466,7489,17181,-891,-755,-4973,-36,48,-321,0,-1040,1332,945,18,2386,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173291,0,172,992,1147,1356,172,172,172,1811,255,173271148,2466,7489,17181,-891,-755,-4973,-36,48,-321,0,-1040,1332,945,18,2386,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173291,0,172,992,1147,1356,172,172,172,1811,255,173291147,553,-1033,18997,-700,-741,-5001,-39,53,-314,0,-912,1332,945,18,2386,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173291,1,172,992,1147,1356,172,172,172,1811,255,173291147,553,-1033,18997,-700,-741,-5001,-39,53,-314,0,-912,1146,1032,7,2403,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173311,0,172,992,1147,1356,172,172,172,1811,255,173291147,553,-1033,18997,-700,-741,-5001,-39,53,-314,0,-912,1146,1032,7,2403,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173311,0,172,992,1147,1356,172,172,172,1811,255,173311142,2504,5535,13399,-975,216,-5201,-43,56,-361,0,-912,1146,1032,7,2403,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173311,1,172,992,1147,1356,172,172,172,1811,255,173311142,2504,5535,13399,-975,216,-5201,-43,56,-361,0,-912,1092,1175,10,2416,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173331,0,172,992,1148,1355,172,172,172,1811,255,173311142,2504,5535,13399,-975,216,-5201,-43,56,-361,0,-912,1092,1175,10,2416,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173331,0,172,992,1148,1355,172,172,172,1811,255,173331145,4765,8963,17429,-1260,-372,-4818,-75,46,-345,0,-976,1092,1175,10,2416,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173331,1,172,992,1148,1355,172,172,172,1811,255,173331145,4765,8963,17429,-1260,-372,-4818,-75,46,-345,0,-976,1302,1170,1,2418,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173351,0,172,992,1148,1354,172,172,172,1811,255,173331145,4765,8963,17429,-1260,-372,-4818,-75,46,-345,0,-976,1302,1170,1,2418,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173351,0,172,992,1148,1354,172,172,172,1811,255,173351143,-586,1720,14727,643,740,-4786,-74,52,-337,0,-976,1302,1170,1,2418,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173351,1,172,992,1148,1354,172,172,172,1811,255,173351143,-586,1720,14727,643,740,-4786,-74,52,-337,0,-976,1291,1013,-2,2423,-1,-1,-1,-1,3,369603693,-1220327585,0,65535,65535,140,35954,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,173351,1,172,992,1148,1354,172,172,172,1811,255,173365007,-586,1720,14727,643,740,-4786,-74,52,-337,0,-976,1291,1013,-2,2423,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173371,0,172,992,1148,1352,172,172,172,1811,255,173365007,-586,1720,14727,643,740,-4786,-74,52,-337,0,-976,1291,1013,-2,2423,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173371,0,172,992,1148,1352,172,172,172,1811,255,173371146,476,7886,18034,712,-891,-4685,-79,30,-305,0,-1056,1291,1013,-2,2423,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173371,1,172,992,1148,1352,172,172,172,1811,255,173371146,476,7886,18034,712,-891,-4685,-79,30,-305,0,-1056,1095,1067,-9,2413,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173391,0,172,992,1149,1350,172,172,172,1811,255,173371146,476,7886,18034,712,-891,-4685,-79,30,-305,0,-1056,1095,1067,-9,2413,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173391,0,172,992,1149,1350,172,172,172,1811,255,173391145,6871,8464,16340,-705,998,-5298,-62,31,-291,0,-928,1095,1067,-9,2413,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173391,1,172,992,1149,1350,172,172,172,1811,255,173391145,6871,8464,16340,-705,998,-5298,-62,31,-291,0,-928,1199,1183,5,2418,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173411,0,172,992,1150,1349,172,172,172,1811,255,173391145,6871,8464,16340,-705,998,-5298,-62,31,-291,0,-928,1199,1183,5,2418,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173411,0,172,992,1150,1349,172,172,172,1811,255,173411147,-7550,3827,14834,-613,267,-4592,-60,26,-304,0,-1024,1199,1183,5,2418,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173411,1,172,992,1150,1349,172,172,172,1811,255,173411147,-7550,3827,14834,-613,267,-4592,-60,26,-304,0,-1024,1327,1022,-2,2420,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173431,0,172,992,1150,1348,172,172,172,1811,255,173411147,-7550,3827,14834,-613,267,-4592,-60,26,-304,0,-1024,1327,1022,-2,2420,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173431,0,172,992,1150,1348,172,172,172,1811,255,173431143,4666,-4510,20469,898,509,-5196,-40,27,-322,0,-1024,1327,1022,-2,2420,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173431,1,172,992,1150,1348,172,172,172,1811,255,173431143,4666,-4510,20469,898,509,-5196,-40,27,-322,0,-1024,1134,998,-2,2415,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173451,0,172,992,1152,1346,172,172,172,1811,255,173431143,4666,-4510,20469,898,509,-5196,-40,27,-322,0,-1024,1134,998,-2,2415,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173451,0,172,992,1152,1346,172,172,172,1811,255,173451142,1335,-3621,14909,463,694,-5179,-44,29,-350,0,-912,1134,998,-2,2415,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173451,1,172,992,1152,1346,172,172,172,1811,255,173451142,1335,-3621,14909,463,694,-5179,-44,29,-350,0,-912,1139,1135,4,2419,-1,-1,-1,-1,3,369603705,-1220327581,0,65535,65535,141,35938,255,0,0,0,0,0,0,10,0,192,0,3,3
GPS_RAW_INT,173451,1,172,992,1152,1346,172,172,172,1811,255,173466009,1335,-3621,14909,463,694,-5179,-44,29,-350,0,-912,1139,1135,4,2419,-1,-1,-1,-1,3,369603718,-1220327585,0,65535,65535,135,35854,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173471,0,172,992,1152,1344,172,172,172,1811,255,173466009,1335,-3621,14909,463,694,-5179,-44,29,-350,0,-912,1139,1135,4,2419,-1,-1,-1,-1,3,369603718,-1220327585,0,65535,65535,135,35854,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173471,0,172,992,1152,1344,172,172,172,1811,255,173471147,5736,-10208,18301,489,224,-4785,-65,21,-355,0,-928,1139,1135,4,2419,-1,-1,-1,-1,3,369603718,-1220327585,0,65535,65535,135,35854,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173471,1,172,992,1152,1344,172,172,172,1811,255,173471147,5736,-10208,18301,489,224,-4785,-65,21,-355,0,-928,1384,1226,0,2419,-1,-1,-1,-1,3,369603718,-1220327585,0,65535,65535,135,35854,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173491,0,172,992,1153,1341,172,172,172,1811,255,173471147,5736,-10208,18301,489,224,-4785,-65,21,-355,0,-928,1384,1226,0,2419,-1,-1,-1,-1,3,369603718,-1220327585,0,65535,65535,135,35854,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173491,0,172,992,1153,1341,172,172,172,1811,255,173491142,-3636,14883,22526,-118,-653,-4659,-82,23,-334,0,-976,1384,1226,0,2419,-1,-1,-1,-1,3,369603718,-1220327585,0,65535,65535,135,35854,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_SCALED,173491,1,172,992,1153,1341,172,172,172,1811,255,173491142,-3636,14883,22526,-118,-653,-4659,-82,23,-334,0,-976,1248,1088,0,2415,-1,-1,-1,-1,3,369603718,-1220327585,0,65535,65535,135,35854,255,0,0,0,0,0,0,10,0,192,0,3,3
RC_CHANNELS_RAW,173511,0,172,992,1154,1339,172,172,172,1811,255,173491142,-3636,14883,22526,-118,-653,-4659,-82,23,-334,0,-976,1248,1088,0,2415,-1,-1,-1,-1,3,369603718,-1220327585,0,65535,65535,135,35854,255,0,0,0,0,0,0,10,0,192,0,3,3
RAW_IMU,173511,0,172,992,1154,1339,172,172,172,1811,255,173511148,-3270,12940,21255,438,69,-5069,-78,4,-314,0,-1040,1248,1088,0,2415,-1,-1,-1,-1,3,369603718,-1220327585,0,65535,65535,135,35854,255,0,0,0,0,0,0,10,0,192,0,3,3
