mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,284676209,-16553,-450,-334,-78,58,29,472,-111,80,0,2960
RAW_IMU,284697210,-16483,-426,-163,-72,40,22,482,-118,78,0,3008
RAW_IMU,284718210,-16581,-438,-248,-58,62,19,474,-111,93,0,2960
RAW_IMU,284739209,-16475,-412,-393,-64,52,23,480,-116,80,0,3024
RAW_IMU,284760209,-16507,-423,-408,-60,40,43,484,-122,84,0,3072
RAW_IMU,284781209,-16465,-434,-236,-54,56,28,485,-118,85,0,2992
RAW_IMU,284802209,-16506,-464,-279,-73,57,31,478,-117,82,0,3008
RAW_IMU,284823209,-16518,-402,-322,-61,50,32,481,-107,79,0,3024
RAW_IMU,284844209,-16523,-361,-303,-56,48,42,480,-121,85,0,2960
RAW_IMU,284865209,-16466,-387,-296,-41,51,29,476,-107,87,0,2960
RAW_IMU,284886209,-16473,-509,-254,-57,52,8,477,-113,78,0,3088
RAW_IMU,284907209,-16522,-549,-333,-71,59,33,469,-104,93,0,3008
RAW_IMU,284928208,-16541,-404,-351,-54,35,19,474,-108,88,0,3072
RAW_IMU,284949209,-16538,-382,-274,-59,35,27,480,-118,85,0,3008
RAW_IMU,284970209,-16553,-339,-213,-63,50,17,477,-116,85,0,2896
RAW_IMU,284991210,-16476,-413,-286,-58,45,40,478,-117,82,0,3072
RAW_IMU,285012212,-16596,-419,-271,-68,54,31,467,-111,78,0,3088
RAW_IMU,285033208,-16459,-451,-365,-78,49,19,473,-110,89,0,3072
RAW_IMU,285054209,-16422,-479,-277,-74,68,32,470,-105,82,0,3056
RAW_IMU,285075209,-16390,-342,-314,-73,49,36,470,-115,89,0,2896
RAW_IMU,285096210,-16372,-383,-226,-70,53,20,478,-107,84,0,3024
RAW_IMU,285117210,-16544,-529,-263,-67,58,29,476,-115,91,0,3056
RAW_IMU,285138209,-16524,-382,-278,-62,50,13,465,-122,89,0,3008
RAW_IMU,285159209,-16379,-405,-329,-81,63,15,484,-112,77,0,3024
RAW_IMU,285180210,-16573,-427,-242,-74,31,20,482,-113,88,0,2960
RAW_IMU,285201210,-16484,-382,-337,-63,60,18,468,-107,89,0,3088
RAW_IMU,285222211,-16581,-357,-500,-55,70,38,468,-107,87,0,3024
RAW_IMU,285243209,-16509,-411,-237,-66,-3,37,473,-112,91,0,3024
RAW_IMU,285264209,-16486,-400,-1,-72,84,17,486,-110,82,0,3136
RAW_IMU,285285209,-16488,-412,-329,-58,68,33,484,-117,82,0,3008
RAW_IMU,285306210,-16546,-424,-473,-63,80,13,474,-106,78,0,2992
RAW_IMU,285327212,-16472,-414,-400,-62,23,25,476,-119,87,0,3088
RAW_IMU,285348211,-16534,-506,-183,-51,40,26,481,-110,82,0,2992
RAW_IMU,285369211,-16457,-424,-126,-70,57,28,480,-121,76,0,3088
RAW_IMU,285390211,-16501,-382,-432,-66,72,18,470,-112,96,0,2960
RAW_IMU,285411208,-16478,-455,-403,-57,37,36,477,-108,88,0,3088
RAW_IMU,285432214,-16609,-476,-333,-73,40,22,470,-110,89,0,3072
RAW_IMU,285453212,-16537,-458,-131,-76,36,29,478,-110,91,0,3136
RAW_IMU,285474209,-16544,-366,-296,-73,89,27,481,-115,77,0,2992
RAW_IMU,285495209,-16463,-379,-440,-61,62,30,468,-117,91,0,3024
RAW_IMU,285516210,-16515,-413,-381,-49,45,45,472,-111,98,0,3088
RAW_IMU,285537208,-16497,-341,-234,-56,49,9,481,-112,84,0,3024
RAW_IMU,285558209,-16476,-451,-274,-63,52,27,491,-122,84,0,3024
RAW_IMU,285579209,-16580,-386,-458,-63,73,23,472,-113,85,0,2960
RAW_IMU,285600210,-16522,-415,-425,-51,46,39,470,-110,91,0,3056
RAW_IMU,285621210,-16444,-372,-192,-78,26,33,482,-106,78,0,3072
RAW_IMU,285642210,-16556,-442,-137,-75,59,18,476,-110,84,0,3120
RAW_IMU,285663210,-16501,-460,-326,-55,70,32,485,-108,80,0,2992
RAW_IMU,285684211,-16502,-365,-459,-53,46,19,477,-108,83,0,2992
RAW_IMU,285705211,-16483,-406,-323,-76,38,24,476,-119,79,0,3024
RAW_IMU,285726211,-16453,-479,-134,-77,32,8,473,-112,89,0,3008
RAW_IMU,285747208,-16467,-326,-191,-79,53,21,472,-118,78,0,3008
RAW_IMU,285768209,-16560,-353,-372,-63,70,23,486,-102,89,0,3024
RAW_IMU,285789209,-16515,-444,-480,-63,38,21,480,-108,88,0,2960
RAW_IMU,285810210,-16597,-509,-235,-69,51,30,477,-104,76,0,3120
RAW_IMU,285831211,-16493,-399,-174,-50,49,6,478,-117,89,0,3120
RAW_IMU,285852210,-16435,-458,-313,-41,60,28,480,-116,83,0,3024
RAW_IMU,285873210,-16507,-479,-352,-55,56,32,477,-104,85,0,3072
RAW_IMU,285894210,-16505,-454,-238,-46,41,31,480,-104,76,0,3072
RAW_IMU,285915210,-16562,-384,-168,-77,62,37,478,-117,84,0,3008
RAW_IMU,285936211,-16574,-424,-307,-79,71,36,490,-113,85,0,3072
RAW_IMU,285957210,-16557,-455,-383,-81,54,32,472,-113,90,0,3008
RAW_IMU,285978211,-16518,-373,-310,-65,48,31,470,-110,89,0,3120
RAW_IMU,285999211,-16539,-490,-248,-73,53,24,473,-112,89,0,2960
RAW_IMU,286020209,-16483,-438,-310,-88,57,23,484,-115,84,0,3024
RAW_IMU,286041208,-16595,-498,-329,-49,57,29,491,-115,84,0,2912
RAW_IMU,286062209,-16539,-411,-337,-51,36,21,484,-110,74,0,3120
RAW_IMU,286083209,-16554,-361,-240,-52,64,17,476,-115,84,0,2960
RAW_IMU,286104210,-16538,-396,-293,-56,71,27,472,-106,90,0,3008
RAW_IMU,286125210,-16552,-348,-386,-83,59,46,474,-113,83,0,3008
RAW_IMU,286146211,-16545,-451,-352,-71,49,37,484,-105,87,0,3072
RAW_IMU,286167211,-16523,-461,-262,-59,39,26,477,-113,85,0,3024
RAW_IMU,286188208,-16582,-397,-298,-74,65,36,485,-116,85,0,2896
RAW_IMU,286209209,-16508,-489,-329,-63,50,22,480,-113,85,0,2992
RAW_IMU,286230209,-16491,-469,-394,-59,65,33,482,-116,80,0,3056
RAW_IMU,286251208,-16489,-389,-216,-68,45,34,480,-113,85,0,3088
RAW_IMU,286272209,-16467,-456,-170,-47,57,27,487,-111,83,0,3136
RAW_IMU,286293209,-16502,-399,-276,-68,57,28,474,-125,85,0,2960
RAW_IMU,286314210,-16547,-454,-395,-53,51,15,478,-117,79,0,3008
RAW_IMU,286335375,-16502,-363,-261,-59,48,39,474,-108,73,0,3088
RAW_IMU,286356209,-16524,-462,-316,-90,48,26,478,-117,74,0,3072
