,mag,COG
233,85.03666143888192,43.74
234,85.03666143888192,43.74
235,85.03666143888192,43.74
236,85.54022923716332,43.74
237,85.54022923716332,43.74
238,85.54022923716332,43.74
239,88.92730774129579,43.74
240,88.92730774129579,43.74
241,88.92730774129579,43.74
242,88.71101081057851,43.74
243,88.71101081057851,43.74
244,88.71101081057851,43.74
245,88.71101081057851,43.74
246,88.71101081057851,43.74
247,88.71101081057851,43.74
248,88.71101081057851,43.74
249,87.20820582230859,43.74
250,87.20820582230859,43.74
251,87.20820582230859,43.74
252,87.75638830757384,43.74
253,87.75638830757384,43.74
254,87.75638830757384,43.74
255,89.56154691151474,43.74
256,89.56154691151474,43.74
257,89.56154691151474,43.74
258,94.12635790792054,43.74
259,94.12635790792054,43.74
260,94.12635790792054,43.74
261,95.35081989469265,43.74
262,95.35081989469265,43.74
263,95.35081989469265,73.66
264,95.35081989469265,73.66
265,90.90949202998677,73.66
266,90.90949202998677,73.66
267,90.90949202998677,73.66
268,90.96823684361759,73.66
269,90.96823684361759,73.66
270,90.96823684361759,73.66
271,90.77127781104548,73.66
272,90.77127781104548,73.66
273,90.77127781104548,73.66
274,96.98256818292597,73.66
275,96.98256818292597,73.66
276,96.98256818292597,73.66
277,103.14944476710136,73.66
278,103.14944476710136,73.66
279,103.14944476710136,83.22
280,103.14944476710136,83.22
281,98.97405961223797,83.22
282,98.97405961223797,83.22
283,98.97405961223797,83.22
284,94.73391681221432,83.22
285,94.73391681221432,83.22
286,94.73391681221432,83.22
287,90.51888355993341,83.22
288,90.51888355993341,83.22
289,90.51888355993341,83.22
290,95.20260587605316,83.22
291,95.20260587605316,83.22
292,95.20260587605316,83.22
293,94.81777054618016,83.22
294,94.81777054618016,83.22
295,94.81777054618016,90.05
296,94.81777054618016,90.05
297,97.72328533803247,90.05
298,97.72328533803247,90.05
299,97.72328533803247,90.05
300,98.51987034651435,90.05
301,98.51987034651435,90.05
302,98.51987034651435,90.05
303,96.92408212645333,90.05
304,96.92408212645333,90.05
305,96.92408212645333,90.05
306,88.48593188469259,90.05
307,88.48593188469259,90.05
308,88.48593188469259,90.05
309,90.21420410620276,90.05
310,90.21420410620276,90.05
311,90.21420410620276,92.51
312,90.21420410620276,92.51
313,91.75366000883854,92.51
314,91.75366000883854,92.51
315,91.75366000883854,92.51
316,93.2390665145259,92.51
317,93.2390665145259,92.51
318,93.2390665145259,92.51
319,92.53805841469932,92.51
320,92.53805841469932,92.51
321,92.53805841469932,92.51
322,92.60665753622136,92.51
323,92.60665753622136,92.51
324,92.60665753622136,92.51
325,89.1264653103177,92.51
326,89.1264653103177,92.51
327,89.1264653103177,94.68
328,89.1264653103177,94.68
329,87.89389060544188,94.68
330,87.89389060544188,94.68
331,87.89389060544188,94.68
332,87.89389060544188,94.68
333,90.77127781104548,94.68
334,90.77127781104548,94.68
335,90.77127781104548,94.68
336,94.56049164618483,94.68
337,94.56049164618483,94.68
338,94.56049164618483,94.68
339,90.53267762737838,94.68
340,90.53267762737838,94.68
341,90.53267762737838,94.68
342,92.28460328073797,94.68
343,92.28460328073797,94.68
344,92.28460328073797,93.23
345,92.28460328073797,93.23
346,92.56798831724997,93.23
347,92.56798831724997,93.23
348,92.56798831724997,93.23
349,86.16471982208819,93.23
350,86.16471982208819,93.23
351,86.16471982208819,93.23
352,88.68954485813906,93.23
353,88.68954485813906,93.23
354,88.68954485813906,93.23
355,84.56653032565374,93.23
356,84.56653032565374,93.23
357,84.56653032565374,93.23
358,84.15074880506371,93.23
359,84.15074880506371,93.23
360,84.15074880506371,91.7
361,84.15074880506371,91.7
362,88.08307969630786,91.7
363,88.08307969630786,91.7
364,88.08307969630786,91.7
365,82.09250068309869,91.7
366,82.09250068309869,91.7
367,82.09250068309869,91.7
368,81.54176044898055,91.7
369,81.54176044898055,91.7
370,81.54176044898055,91.7
371,83.7683377654369,91.7
372,83.7683377654369,91.7
373,83.7683377654369,91.7
374,83.6774829924612,91.7
375,83.6774829924612,91.7
376,83.6774829924612,90.95
377,83.6774829924612,90.95
378,82.73891456382371,90.95
379,82.73891456382371,90.95
380,82.73891456382371,90.95
381,86.35652937160224,90.95
382,86.35652937160224,90.95
383,86.35652937160224,90.95
384,81.56155204129266,90.95
385,81.56155204129266,90.95
386,81.56155204129266,90.95
387,78.30818854800008,90.95
388,78.30818854800008,90.95
389,78.30818854800008,90.95
390,81.67692390809745,90.95
391,81.67692390809745,90.95
392,81.67692390809745,86.31
393,81.67692390809745,86.31
394,79.49888252769209,86.31
395,79.49888252769209,86.31
396,79.49888252769209,86.31
397,82.71568728595781,86.31
398,82.71568728595781,86.31
399,82.71568728595781,86.31
400,81.06096183303838,86.31
401,81.06096183303838,86.31
402,81.06096183303838,86.31
403,85.54022923716332,86.31
404,85.54022923716332,86.31
405,85.54022923716332,86.31
406,81.0790070778871,86.31
407,81.0790070778871,86.31
408,81.0790070778871,83.79
409,81.0790070778871,83.79
410,83.33276795276585,83.79
411,83.33276795276585,83.79
412,83.33276795276585,83.79
413,83.6702340925148,83.79
414,83.6702340925148,83.79
415,83.6702340925148,83.79
416,79.7349601624646,83.79
417,79.7349601624646,83.79
418,79.7349601624646,83.79
419,87.18484055498953,83.79
420,87.18484055498953,83.79
421,87.18484055498953,83.79
422,89.3217879817932,83.79
423,89.3217879817932,83.79
424,89.3217879817932,82.19
425,89.3217879817932,82.19
426,87.46473104053871,82.19
427,87.46473104053871,82.19
428,87.46473104053871,82.19
429,88.29693255959806,82.19
430,88.29693255959806,82.19
431,88.29693255959806,82.19
432,85.71387369155651,82.19
433,85.71387369155651,82.19
434,85.71387369155651,82.19
435,85.06910104520703,82.19
436,85.06910104520703,82.19
437,85.06910104520703,82.19
438,95.38932244924217,82.19
439,95.38932244924217,82.19
440,95.38932244924217,83.94
441,95.38932244924217,83.94
442,96.09046339141535,83.94
443,96.09046339141535,83.94
444,96.09046339141535,83.94
445,95.63107218109141,83.94
446,95.63107218109141,83.94
447,95.63107218109141,83.94
448,91.07162655976282,83.94
449,91.07162655976282,83.94
450,91.07162655976282,83.94
451,91.32060530900648,83.94
452,91.32060530900648,83.94
453,91.32060530900648,83.94
454,91.99615766472388,83.94
455,91.99615766472388,83.94
456,91.99615766472388,87.65
457,91.99615766472388,87.65
458,97.07130431558501,87.65
459,97.07130431558501,87.65
460,97.07130431558501,87.65
461,104.21980820223764,87.65
462,104.21980820223764,87.65
463,104.21980820223764,87.65
464,105.02351306759886,87.65
465,105.02351306759886,87.65
466,105.02351306759886,87.65
467,101.69485576830344,87.65
468,101.69485576830344,87.65
469,101.69485576830344,87.65
470,95.19001788756995,87.65
471,95.19001788756995,87.65
472,95.19001788756995,93.87
473,95.19001788756995,93.87
474,99.97317651239854,93.87
475,99.97317651239854,93.87
476,99.97317651239854,93.87
477,102.81404735044867,93.87
478,102.81404735044867,93.87
479,102.81404735044867,93.87
480,108.903091172615,93.87
481,108.903091172615,93.87
482,108.903091172615,93.87
483,104.52423679554666,93.87
484,104.52423679554666,93.87
485,104.52423679554666,93.87
486,106.53850186600113,93.87
487,106.53850186600113,93.87
488,106.53850186600113,93.87
489,102.81404735044867,93.87
490,102.81404735044867,93.87
491,102.81404735044867,98.15
492,102.81404735044867,98.15
493,102.81404735044867,98.15
494,98.4532708538046,98.15
495,98.4532708538046,98.15
496,98.4532708538046,98.15
497,99.69676889851294,98.15
498,99.69676889851294,98.15
499,99.69676889851294,98.15
500,106.6344097124954,98.15
501,106.6344097124954,98.15
502,106.6344097124954,98.15
503,107.72287080693837,98.15
504,107.72287080693837,98.15
505,107.72287080693837,98.15
506,107.34052916800849,98.15
507,107.34052916800849,98.15
508,107.34052916800849,100.54
509,107.34052916800849,100.54
510,100.24077013773194,100.54
511,100.24077013773194,100.54
512,100.24077013773194,100.54
513,97.32018967334746,100.54
514,97.32018967334746,100.54
515,97.32018967334746,100.54
516,104.55925193774578,100.54
517,104.55925193774578,100.54
518,104.55925193774578,100.54
519,106.06472512956763,100.54
520,106.06472512956763,100.54
521,106.06472512956763,100.54
522,114.52821525413843,100.54
523,114.52821525413843,100.54
524,114.52821525413843,106.55
525,114.52821525413843,106.55
526,107.83481155050653,106.55
527,107.83481155050653,106.55
528,107.83481155050653,106.55
529,102.80277270171698,106.55
530,102.80277270171698,106.55
531,102.80277270171698,106.55
532,96.44813479227354,106.55
533,96.44813479227354,106.55
534,96.44813479227354,106.55
535,99.69676889851294,106.55
536,99.69676889851294,106.55
537,99.69676889851294,106.55
538,108.11069013727658,106.55
539,108.11069013727658,106.55
540,108.11069013727658,108.19
541,108.11069013727658,108.19
542,110.219450418339,108.19
543,110.219450418339,108.19
544,110.219450418339,108.19
545,105.2054596455548,108.19
546,105.2054596455548,108.19
547,105.2054596455548,108.19
548,100.2848918307197,108.19
549,100.2848918307197,108.19
550,100.2848918307197,108.19
551,94.06244467360274,108.19
552,94.06244467360274,108.19
553,94.06244467360274,108.19
554,90.34964898658059,108.19
555,90.34964898658059,108.19
556,90.34964898658059,110.04
557,90.34964898658059,110.04
558,95.45248679064929,110.04
559,95.45248679064929,110.04
560,95.45248679064929,110.04
561,96.68187498900323,110.04
562,96.68187498900323,110.04
563,96.68187498900323,110.04
564,91.49555983893009,110.04
565,91.49555983893009,110.04
566,91.49555983893009,110.04
567,86.82144366272105,110.04
568,86.82144366272105,110.04
569,86.82144366272105,110.04
570,84.01943021430273,110.04
571,84.01943021430273,110.04
572,84.01943021430273,107.75
573,84.01943021430273,107.75
574,78.08118995999801,107.75
575,78.08118995999801,107.75
576,78.08118995999801,107.75
577,76.51825562708568,107.75
578,76.51825562708568,107.75
579,76.51825562708568,107.75
580,79.11612444645512,107.75
581,79.11612444645512,107.75
582,79.11612444645512,107.75
583,80.38104826123711,107.75
584,80.38104826123711,107.75
585,80.38104826123711,107.75
586,75.61422934857349,107.75
587,75.61422934857349,107.75
588,75.61422934857349,102.23
589,75.61422934857349,102.23
590,73.0699236432679,102.23
591,73.0699236432679,102.23
592,73.0699236432679,102.23
593,70.05710238830484,102.23
594,70.05710238830484,102.23
595,70.05710238830484,102.23
596,61.29652258333793,102.23
597,61.29652258333793,102.23
598,61.29652258333793,102.23
599,60.93167031388485,102.23
600,60.93167031388485,102.23
601,60.93167031388485,102.23
602,53.915609761967985,102.23
603,53.915609761967985,102.23
604,53.915609761967985,96.76
605,53.915609761967985,96.76
606,60.55403064222726,96.76
607,60.55403064222726,96.76
608,60.55403064222726,96.76
609,49.108927698010035,96.76
610,49.108927698010035,96.76
611,49.108927698010035,96.76
612,45.846318174244345,96.76
613,45.846318174244345,96.76
614,45.846318174244345,96.76
615,48.07355463448221,96.76
616,48.07355463448221,96.76
617,48.07355463448221,96.76
618,41.90618017384142,96.76
619,41.90618017384142,96.76
620,41.90618017384142,88.4
621,41.90618017384142,88.4
622,44.34147505306322,88.4
623,44.34147505306322,88.4
624,44.34147505306322,88.4
625,35.77929576283415,88.4
626,35.77929576283415,88.4
627,35.77929576283415,88.4
628,33.711315600764664,88.4
629,33.711315600764664,88.4
630,33.711315600764664,88.4
631,34.50147265686627,88.4
632,34.50147265686627,88.4
633,34.50147265686627,88.4
634,31.39690338307966,88.4
635,31.39690338307966,88.4
636,31.39690338307966,80.26
637,31.39690338307966,80.26
638,28.97148644692078,80.26
639,28.97148644692078,80.26
640,28.97148644692078,80.26
641,28.97148644692078,80.26
642,28.97148644692078,80.26
643,28.97148644692078,80.26
644,19.194234544492645,80.26
645,19.194234544492645,80.26
646,19.194234544492645,80.26
647,14.066703653885895,80.26
648,14.066703653885895,80.26
649,14.066703653885895,80.26
650,17.26035157081637,80.26
651,17.26035157081637,80.26
652,17.26035157081637,80.26
653,17.26035157081637,71.51
654,17.26035157081637,71.51
655,14.216208662097301,71.51
656,14.216208662097301,71.51
657,14.216208662097301,71.51
658,367.881611509709,71.51
659,367.881611509709,71.51
660,367.881611509709,71.51
661,370.9173312808951,71.51
662,370.9173312808951,71.51
663,370.9173312808951,71.51
664,368.0027635934241,71.51
665,368.0027635934241,71.51
666,368.0027635934241,71.51
667,363.5702831887627,71.51
668,363.5702831887627,71.51
669,363.5702831887627,64.12
670,363.5702831887627,64.12
671,356.0038168508334,64.12
672,356.0038168508334,64.12
673,356.0038168508334,64.12
674,354.8514333577713,64.12
675,354.8514333577713,64.12
676,354.8514333577713,64.12
677,351.46281761088375,64.12
678,351.46281761088375,64.12
679,351.46281761088375,64.12
680,352.713336044229,64.12
681,352.713336044229,64.12
682,352.713336044229,64.12
683,356.5436598460086,64.12
684,356.5436598460086,64.12
685,356.5436598460086,57.72
686,356.5436598460086,57.72
687,348.10836589537746,57.72
688,348.10836589537746,57.72
689,348.10836589537746,57.72
690,342.14774311642356,57.72
691,342.14774311642356,57.72
692,342.14774311642356,57.72
693,343.0166929730161,57.72
694,343.0166929730161,57.72
695,343.0166929730161,57.72
696,338.149619770695,57.72
697,338.149619770695,57.72
698,338.149619770695,57.72
699,335.67823715238114,57.72
700,335.67823715238114,57.72
701,335.67823715238114,49.36
702,335.67823715238114,49.36
703,338.3611632679426,49.36
704,338.3611632679426,49.36
705,338.3611632679426,49.36
706,332.13187205134386,49.36
707,332.13187205134386,49.36
708,332.13187205134386,49.36
709,332.0289898480187,49.36
710,332.0289898480187,49.36
711,332.0289898480187,49.36
712,320.39913458382597,49.36
713,320.39913458382597,49.36
714,320.39913458382597,49.36
715,323.6988756875429,49.36
716,323.6988756875429,49.36
717,323.6988756875429,42.7
718,323.6988756875429,42.7
719,321.19598020977634,42.7
720,321.19598020977634,42.7
721,321.19598020977634,42.7
722,325.50491485217486,42.7
723,325.50491485217486,42.7
724,325.50491485217486,42.7
725,323.4349504146263,42.7
726,323.4349504146263,42.7
727,323.4349504146263,42.7
728,314.0966130374625,42.7
729,314.0966130374625,42.7
730,314.0966130374625,42.7
731,310.34859947654525,42.7
732,310.34859947654525,42.7
733,310.34859947654525,33.84
734,310.34859947654525,33.84
735,304.0796654015943,33.84
736,304.0796654015943,33.84
737,304.0796654015943,33.84
738,304.64764164096414,33.84
739,304.64764164096414,33.84
740,304.64764164096414,33.84
741,308.9836705188234,33.84
742,308.9836705188234,33.84
743,308.9836705188234,33.84
744,311.68510707136716,33.84
745,311.68510707136716,33.84
746,311.68510707136716,33.84
747,303.29740978003554,33.84
748,303.29740978003554,33.84
749,303.29740978003554,24.77
750,303.29740978003554,24.77
751,296.17074172564526,24.77
752,296.17074172564526,24.77
753,296.17074172564526,24.77
754,294.3351223303208,24.77
755,294.3351223303208,24.77
756,294.3351223303208,24.77
757,292.9345826969847,24.77
758,292.9345826969847,24.77
759,292.9345826969847,24.77
760,296.2309237060181,24.77
761,296.2309237060181,24.77
762,296.2309237060181,24.77
763,293.7428551458987,24.77
764,293.7428551458987,24.77
765,293.7428551458987,13.15
766,293.7428551458987,13.15
767,295.4978675524041,13.15
768,295.4978675524041,13.15
769,295.4978675524041,13.15
770,295.4978675524041,13.15
771,295.4978675524041,13.15
772,295.4978675524041,13.15
773,282.87225226018916,13.15
774,282.87225226018916,13.15
775,282.87225226018916,13.15
776,282.87025810227993,13.15
777,282.87025810227993,13.15
778,282.87025810227993,13.15
779,280.3709731906412,13.15
780,280.3709731906412,13.15
781,280.3709731906412,358.92
782,280.3709731906412,358.92
783,285.2328327005105,358.92
784,285.2328327005105,358.92
785,285.2328327005105,358.92
786,286.5492243402049,358.92
787,286.5492243402049,358.92
788,286.5492243402049,358.92
789,284.1343829999863,358.92
790,284.1343829999863,358.92
791,284.1343829999863,358.92
792,280.07848103955246,358.92
793,280.07848103955246,358.92
794,280.07848103955246,358.92
795,278.58806468072186,358.92
796,278.58806468072186,358.92
797,278.58806468072186,338.73
798,278.58806468072186,338.73
799,279.93039412857604,338.73
800,279.93039412857604,338.73
801,279.93039412857604,338.73
802,281.1557236702337,338.73
803,281.1557236702337,338.73
804,281.1557236702337,338.73
805,281.8113680046912,338.73
806,281.8113680046912,338.73
807,281.8113680046912,338.73
808,282.4770490784465,338.73
809,282.4770490784465,338.73
810,282.4770490784465,338.73
811,280.61557979987174,338.73
812,280.61557979987174,338.73
813,280.61557979987174,338.73
814,280.61557979987174,338.73
815,274.26089542452814,338.73
816,274.26089542452814,338.73
817,274.26089542452814,319.64
818,274.26089542452814,319.64
819,271.7019448769054,319.64
820,271.7019448769054,319.64
821,271.7019448769054,319.64
822,273.20464874347965,319.64
823,273.20464874347965,319.64
824,273.20464874347965,319.64
825,270.5272745539278,319.64
826,270.5272745539278,319.64
827,270.5272745539278,319.64
828,270.5454180521922,319.64
829,270.5454180521922,319.64
830,270.5454180521922,319.64
831,269.6426504642332,319.64
832,269.6426504642332,319.64
833,269.6426504642332,300.55
834,269.6426504642332,300.55
835,267.96059859132276,300.55
836,267.96059859132276,300.55
837,267.96059859132276,300.55
838,267.51441776987707,300.55
839,267.51441776987707,300.55
840,267.51441776987707,300.55
841,266.967021927989,300.55
842,266.967021927989,300.55
843,266.967021927989,300.55
844,267.0498018382997,300.55
845,267.0498018382997,300.55
846,267.0498018382997,300.55
847,275.1177767892656,300.55
848,275.1177767892656,300.55
849,275.1177767892656,293.39
850,275.1177767892656,293.39
851,260.61469195619287,293.39
852,260.61469195619287,293.39
853,260.61469195619287,293.39
854,262.8548628817081,293.39
855,262.8548628817081,293.39
856,262.8548628817081,293.39
857,260.5261854140175,293.39
858,260.5261854140175,293.39
859,260.5261854140175,293.39
860,269.11283787046614,293.39
861,269.11283787046614,293.39
862,269.11283787046614,293.39
863,267.51441776987707,293.39
864,267.51441776987707,293.39
865,267.51441776987707,278.52
866,267.51441776987707,278.52
867,266.2467132051014,278.52
868,266.2467132051014,278.52
869,266.2467132051014,278.52
870,264.245791076401,278.52
871,264.245791076401,278.52
872,264.245791076401,278.52
873,261.4709534613191,278.52
874,261.4709534613191,278.52
875,261.4709534613191,278.52
876,256.2574306605022,278.52
877,256.2574306605022,278.52
878,256.2574306605022,278.52
879,260.33935670433516,278.52
880,260.33935670433516,278.52
881,260.33935670433516,272.48
882,260.33935670433516,272.48
883,261.81716868610624,272.48
884,261.81716868610624,272.48
885,261.81716868610624,272.48
886,259.60272710702657,272.48
887,259.60272710702657,272.48
888,259.60272710702657,272.48
889,253.52403354662763,272.48
890,253.52403354662763,272.48
891,253.52403354662763,272.48
892,248.40029283303835,272.48
893,248.40029283303835,272.48
894,248.40029283303835,272.48
895,245.21157361962509,272.48
896,245.21157361962509,272.48
897,245.21157361962509,264.7
898,245.21157361962509,264.7
899,246.91173915888265,264.7
900,246.91173915888265,264.7
901,246.91173915888265,264.7
902,250.30384210436256,264.7
903,250.30384210436256,264.7
904,250.30384210436256,264.7
905,249.82473320433232,264.7
906,249.82473320433232,264.7
907,249.82473320433232,264.7
908,243.44842824725092,264.7
909,243.44842824725092,264.7
910,243.44842824725092,264.7
911,236.3478044089258,264.7
912,236.3478044089258,264.7
913,236.3478044089258,253.49
914,236.3478044089258,253.49
915,242.66117647910244,253.49
916,242.66117647910244,253.49
917,242.66117647910244,253.49
918,237.8911282100077,253.49
919,237.8911282100077,253.49
920,237.8911282100077,253.49
921,237.06584855600892,253.49
922,237.06584855600892,253.49
923,237.06584855600892,253.49
924,239.35923202453202,253.49
925,239.35923202453202,253.49
926,239.35923202453202,253.49
927,238.51823733236722,253.49
928,238.51823733236722,253.49
929,238.51823733236722,243.83
930,238.51823733236722,243.83
931,235.3458042584043,243.83
932,235.3458042584043,243.83
933,235.3458042584043,243.83
934,225.11721809142355,243.83
935,225.11721809142355,243.83
936,225.11721809142355,243.83
937,226.5990244459588,243.83
938,226.5990244459588,243.83
939,226.5990244459588,243.83
940,228.35642717577988,243.83
941,228.35642717577988,243.83
942,228.35642717577988,243.83
943,221.42721840695054,243.83
944,221.42721840695054,243.83
945,221.42721840695054,232.91
946,221.42721840695054,232.91
947,217.54029807447142,232.91
948,217.54029807447142,232.91
949,217.54029807447142,232.91
950,223.4150460331187,232.91
951,223.4150460331187,232.91
952,223.4150460331187,232.91
953,213.8329645442628,232.91
954,213.8329645442628,232.91
955,213.8329645442628,232.91
956,213.7289845143851,232.91
957,213.7289845143851,232.91
958,213.7289845143851,232.91
959,208.72580045006163,232.91
960,208.72580045006163,232.91
961,208.72580045006163,228.11
962,208.72580045006163,228.11
963,210.0856197994019,228.11
964,210.0856197994019,228.11
965,210.0856197994019,228.11
966,207.1724044784639,228.11
967,207.1724044784639,228.11
968,207.1724044784639,228.11
969,198.75216171682678,228.11
970,198.75216171682678,228.11
971,198.75216171682678,228.11
972,200.73820612167697,228.11
973,200.73820612167697,228.11
974,200.73820612167697,228.11
975,200.73820612167697,228.11
976,205.49273704396478,228.11
977,205.49273704396478,228.11
978,205.49273704396478,221.83
979,205.49273704396478,221.83
980,197.90928890606196,221.83
981,197.90928890606196,221.83
982,197.90928890606196,221.83
983,193.68955839466503,221.83
984,193.68955839466503,221.83
985,193.68955839466503,221.83
986,189.67834114376365,221.83
987,189.67834114376365,221.83
988,189.67834114376365,221.83
989,187.34365954974464,221.83
990,187.34365954974464,221.83
991,187.34365954974464,221.83
992,185.74769183308732,221.83
993,185.74769183308732,221.83
994,185.74769183308732,215.49
995,185.74769183308732,215.49
996,188.9657917387517,215.49
997,188.9657917387517,215.49
998,188.9657917387517,215.49
999,186.30179423826706,215.49
1000,186.30179423826706,215.49
