mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,23289209,21,-497,16669,-52,65,22,122,133,331,0,3344
RAW_IMU,23310209,-75,-564,16626,-54,52,21,121,129,329,0,3344
RAW_IMU,23331375,0,-512,16620,-60,45,26,125,128,321,0,3360
RAW_IMU,23352209,-30,-502,16605,-58,56,26,122,133,326,0,3344
RAW_IMU,23373209,45,-470,16669,-55,36,9,121,131,332,0,3360
RAW_IMU,23394210,-62,-545,16586,-51,49,15,123,127,329,0,3408
RAW_IMU,23415210,-44,-405,16603,-49,42,25,126,134,332,0,3360
RAW_IMU,23436208,-17,-570,16631,-43,54,7,125,135,333,0,3296
RAW_IMU,23457209,-53,-428,16673,-72,54,17,126,136,332,0,3376
RAW_IMU,23478209,-4,-544,16518,-70,50,23,126,139,327,0,3344
RAW_IMU,23499210,-38,-510,16669,-64,35,25,133,130,331,0,3360
RAW_IMU,23520210,10,-534,16646,-51,43,29,125,128,321,0,3312
RAW_IMU,23541208,-10,-494,16571,-57,41,9,126,134,332,0,3312
RAW_IMU,23562209,-67,-449,16624,-50,47,11,113,127,329,0,3360
RAW_IMU,23583209,-54,-554,16645,-56,56,16,121,122,337,0,3360
RAW_IMU,23604209,-79,-462,16586,-69,46,33,114,125,338,0,3376
RAW_IMU,23625210,-20,-488,16677,-66,34,18,116,131,332,0,3360
RAW_IMU,23646208,14,-444,16670,-54,55,30,125,130,328,0,3344
RAW_IMU,23667209,-34,-520,16649,-69,34,6,127,130,328,0,3376
RAW_IMU,23688209,-4,-497,16675,-69,46,4,118,136,325,0,3408
RAW_IMU,23709209,-119,-489,16666,-53,50,12,117,138,336,0,3344
RAW_IMU,23730210,-97,-515,16604,-43,39,23,121,127,327,0,3360
RAW_IMU,23751208,24,-564,16725,-50,54,28,118,127,339,0,3264
RAW_IMU,23772209,-78,-560,16651,-55,45,19,125,133,331,0,3376
RAW_IMU,23793209,94,-475,16677,-60,48,16,113,122,327,0,3408
RAW_IMU,23814210,12,-451,16667,-55,39,6,122,128,333,0,3312
RAW_IMU,23835210,-6,-490,16600,-59,44,5,113,129,334,0,3264
RAW_IMU,23856209,-39,-466,16604,-55,48,8,120,130,336,0,3312
RAW_IMU,23877209,-40,-473,16587,-45,51,19,125,130,321,0,3376
RAW_IMU,23898209,-29,-430,16667,-56,41,13,126,124,329,0,3344
RAW_IMU,23919209,-14,-527,16664,-63,66,17,120,123,321,0,3344
RAW_IMU,23940209,21,-458,16609,-50,41,11,113,129,329,0,3296
RAW_IMU,23961209,-15,-460,16596,-42,64,9,117,135,316,0,3312
RAW_IMU,23982209,-56,-509,16655,-78,52,14,127,133,321,0,3360
RAW_IMU,24003216,-37,-560,16658,-57,58,15,118,129,332,0,3376
RAW_IMU,24024210,-35,-541,16625,-51,51,22,118,131,329,0,3312
RAW_IMU,24045210,19,-500,16511,-58,57,23,120,130,338,0,3360
RAW_IMU,24066211,-20,-459,16670,-65,51,15,129,131,334,0,3376
RAW_IMU,24087208,-12,-459,16640,-53,50,23,116,129,337,0,3360
RAW_IMU,24108209,-93,-489,16637,-57,58,10,118,119,325,0,3312
RAW_IMU,24129209,7,-476,16615,-50,55,10,121,136,334,0,3360
RAW_IMU,24150209,-46,-482,16623,-64,46,19,121,134,325,0,3312
RAW_IMU,24171210,-72,-500,16670,-57,54,15,120,128,326,0,3312
RAW_IMU,24192210,-25,-505,16638,-57,51,10,135,130,328,0,3360
RAW_IMU,24213210,-53,-511,16653,-55,45,16,121,124,327,0,3408
RAW_IMU,24234211,19,-525,16603,-68,42,25,121,122,315,0,3408
RAW_IMU,24255209,-1,-495,16670,-63,36,6,123,119,322,0,3312
RAW_IMU,24276209,20,-503,16678,-61,33,12,117,121,331,0,3408
RAW_IMU,24297210,38,-470,16584,-56,45,17,113,129,337,0,3344
RAW_IMU,24318210,-42,-507,16622,-53,50,2,125,130,321,0,3376
RAW_IMU,24339211,-24,-465,16636,-64,58,22,118,127,329,0,3312
RAW_IMU,24360209,-47,-527,16669,-57,48,24,129,129,329,0,3312
RAW_IMU,24381209,11,-491,16595,-48,39,12,125,125,318,0,3408
RAW_IMU,24402209,-37,-519,16617,-59,41,12,129,127,332,0,3296
RAW_IMU,24423210,-58,-522,16687,-51,39,18,122,128,338,0,3376
RAW_IMU,24444212,-32,-485,16604,-42,63,29,121,124,332,0,3296
RAW_IMU,24465211,4,-516,16695,-38,54,10,118,124,334,0,3440
RAW_IMU,24486211,-60,-517,16710,-49,56,22,118,131,332,0,3440
RAW_IMU,24507211,-16,-567,16643,-51,49,21,117,128,333,0,3344
RAW_IMU,24528208,33,-437,16560,-58,38,14,125,125,331,0,3312
RAW_IMU,24549214,-17,-448,16651,-42,44,41,122,135,323,0,3376
RAW_IMU,24570212,-45,-506,16628,-53,40,33,113,131,332,0,3408
RAW_IMU,24591209,-5,-496,16702,-44,52,20,122,140,331,0,3344
RAW_IMU,24612209,-74,-555,16594,-63,49,21,118,144,327,0,3376
RAW_IMU,24633210,-90,-514,16698,-61,46,4,122,140,336,0,3312
RAW_IMU,24654208,17,-500,16622,-59,44,19,121,127,327,0,3312
RAW_IMU,24675209,-112,-458,16607,-70,39,15,116,122,329,0,3376
RAW_IMU,24696209,-46,-510,16635,-34,40,7,127,125,333,0,3360
RAW_IMU,24717210,2,-493,16636,-68,64,31,120,128,331,0,3344
RAW_IMU,24738210,-3,-480,16668,-62,44,19,118,127,332,0,3376
RAW_IMU,24759210,-20,-452,16637,-60,48,-4,116,131,329,0,3312
RAW_IMU,24780210,-9,-494,16653,-49,56,-1,120,118,338,0,3376
RAW_IMU,24801211,-72,-537,16647,-62,52,15,112,133,331,0,3408
RAW_IMU,24822211,48,-545,16606,-37,37,22,127,138,323,0,3344
RAW_IMU,24843211,12,-473,16608,-71,56,27,110,136,332,0,3376
RAW_IMU,24864208,-22,-515,16666,-65,41,42,120,130,333,0,3312
RAW_IMU,24885209,-4,-567,16638,-66,45,20,125,123,331,0,3360
RAW_IMU,24906209,-44,-487,16587,-63,41,0,110,127,329,0,3408
RAW_IMU,24927210,-3,-515,16617,-61,32,12,122,130,331,0,3360
RAW_IMU,24948211,-32,-506,16705,-64,49,2,129,124,329,0,3376
RAW_IMU,24969210,39,-500,16578,-51,56,18,123,131,329,0,3376
RAW_IMU,24990210,-80,-517,16689,-71,49,20,118,131,317,0,3376
RAW_IMU,25011212,-32,-403,16619,-59,51,12,118,136,325,0,3312
RAW_IMU,25032209,-14,-500,16715,-64,41,30,129,127,327,0,3312
RAW_IMU,25053210,-16,-512,16623,-55,59,27,123,127,327,0,3296
RAW_IMU,25074209,-5,-512,16649,-52,64,22,118,124,334,0,3344
RAW_IMU,25095210,12,-507,16622,-65,70,30,118,131,329,0,3312
RAW_IMU,25116210,-53,-501,16641,-70,48,13,112,135,340,0,3360
RAW_IMU,25137211,-10,-540,16669,-60,47,19,127,135,333,0,3312
RAW_IMU,25158210,-47,-570,16667,-61,41,17,120,128,328,0,3312
RAW_IMU,25179210,-11,-483,16648,-63,61,19,118,136,322,0,3376
RAW_IMU,25200210,39,-512,16617,-58,53,17,116,127,332,0,3360
RAW_IMU,25221211,-1,-519,16636,-56,52,12,131,129,329,0,3312
RAW_IMU,25242211,33,-549,16647,-58,64,27,116,131,325,0,3376
RAW_IMU,25263208,-42,-480,16661,-63,51,23,130,135,328,0,3296
RAW_IMU,25284209,8,-437,16768,-65,51,19,114,133,333,0,3344
RAW_IMU,25305209,-49,-543,16609,-46,44,20,125,135,333,0,3360
RAW_IMU,25326210,24,-522,16624,-58,59,30,118,131,329,0,3408
RAW_IMU,25347210,-22,-502,16616,-49,48,22,125,130,331,0,3376
RAW_IMU,25368208,-68,-486,16647,-57,44,20,114,138,336,0,3360
RAW_IMU,25389209,-7,-503,16683,-45,39,16,123,129,329,0,3376
RAW_IMU,25410209,-26,-457,16579,-65,57,14,117,135,328,0,3376
RAW_IMU,25431209,-72,-508,16648,-53,39,26,121,122,325,0,3376
RAW_IMU,25452375,1,-465,16611,-63,47,15,118,134,325,0,3344
RAW_IMU,25473209,0,-409,16636,-39,50,20,118,127,329,0,3296
RAW_IMU,25494209,-19,-481,16642,-46,53,25,125,128,336,0,3376
RAW_IMU,25515210,39,-526,16674,-69,51,26,116,139,334,0,3360
RAW_IMU,25536210,-54,-478,16660,-61,62,14,126,124,320,0,3376
RAW_IMU,25557208,16,-556,16676,-57,59,18,118,131,327,0,3312
RAW_IMU,25578209,-32,-538,16644,-60,52,19,129,131,329,0,3408
RAW_IMU,25599209,22,-495,16575,-54,42,26,129,131,329,0,3408
RAW_IMU,25620210,6,-517,16668,-52,39,13,118,127,329,0,3360
RAW_IMU,25641210,-13,-462,16585,-61,55,11,125,125,333,0,3472
RAW_IMU,25662208,-34,-503,16616,-58,49,10,127,133,331,0,3312
RAW_IMU,25683209,-9,-457,16704,-55,54,27,126,129,337,0,3408
RAW_IMU,25704209,-40,-434,16551,-52,49,11,122,125,331,0,3408
RAW_IMU,25725209,3,-504,16626,-42,37,15,123,127,339,0,3376
RAW_IMU,25746210,64,-522,16652,-57,49,15,126,129,327,0,3408
RAW_IMU,25767208,-47,-499,16655,-57,64,7,123,124,327,0,3248
RAW_IMU,25788209,10,-509,16621,-63,62,10,122,128,323,0,3376
RAW_IMU,25809209,31,-503,16581,-51,44,15,122,133,328,0,3376
RAW_IMU,25830209,-43,-555,16586,-48,46,14,126,141,332,0,3376
RAW_IMU,25851210,-44,-501,16649,-76,52,19,116,127,332,0,3376
RAW_IMU,25872208,-7,-493,16633,-60,42,21,110,122,337,0,3296
RAW_IMU,25893209,25,-466,16559,-75,46,6,122,123,331,0,3360
RAW_IMU,25914209,-36,-518,16665,-56,39,27,126,134,339,0,3376
RAW_IMU,25935210,34,-508,16647,-56,55,15,129,136,322,0,3344
RAW_IMU,25956210,6,-511,16644,-53,40,20,114,130,326,0,3360
RAW_IMU,25977209,-3,-497,16693,-63,35,21,121,139,332,0,3312
RAW_IMU,25998209,-14,-451,16645,-46,50,15,117,138,323,0,3312
RAW_IMU,26019211,-18,-533,16638,-51,51,-1,113,122,329,0,3376
RAW_IMU,26040208,-57,-531,16693,-50,52,26,122,133,326,0,3376
RAW_IMU,26061212,12,-503,16673,-43,46,16,120,125,340,0,3360
RAW_IMU,26082212,-23,-547,16611,-64,56,11,118,136,329,0,3296
RAW_IMU,26103209,-66,-441,16613,-46,48,12,123,131,332,0,3376
RAW_IMU,26124209,35,-559,16599,-58,47,28,123,122,329,0,3408
RAW_IMU,26145210,33,-491,16628,-62,49,6,126,127,325,0,3408
RAW_IMU,26166209,-46,-452,16683,-61,52,25,110,127,327,0,3296
RAW_IMU,26187209,-34,-443,16653,-60,54,25,123,136,322,0,3360
RAW_IMU,26208209,26,-470,16693,-55,36,18,113,129,329,0,3376
RAW_IMU,26229210,-46,-507,16680,-61,43,14,123,127,327,0,3312
RAW_IMU,26250210,0,-546,16643,-50,61,22,125,130,321,0,3344
RAW_IMU,26271210,-19,-488,16658,-53,49,14,121,129,327,0,3312
RAW_IMU,26292210,-27,-560,16652,-54,45,19,129,124,322,0,3312
RAW_IMU,26313210,-49,-523,16636,-50,42,8,130,138,328,0,3376
RAW_IMU,26334210,-42,-576,16677,-61,48,3,120,121,336,0,3344
