mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,2716266211,-187,316,16544,-54,46,20,182,-96,385,0,3696
RAW_IMU,2716287211,-106,428,16634,-68,51,17,194,-93,381,0,3760
RAW_IMU,2716308211,-90,359,16546,-69,46,38,186,-95,391,0,3776
RAW_IMU,2716329211,-165,268,16646,-83,50,35,199,-90,386,0,3792
RAW_IMU,2716350211,-258,200,16601,-56,44,30,191,-88,383,0,3664
RAW_IMU,2716371211,-207,220,16606,-59,45,21,197,-95,381,0,3760
RAW_IMU,2716392211,-162,321,16590,-66,31,24,180,-99,390,0,3760
RAW_IMU,2716413208,-209,420,16647,-79,31,29,182,-92,387,0,3776
RAW_IMU,2716434209,-180,416,16576,-80,47,20,195,-87,382,0,3776
RAW_IMU,2716455209,-173,299,16604,-74,52,27,195,-84,385,0,3696
RAW_IMU,2716476210,-247,254,16628,-57,41,34,189,-90,393,0,3792
RAW_IMU,2716497211,-156,280,16679,-67,24,20,181,-93,376,0,3776
RAW_IMU,2716518210,-212,302,16640,-72,63,36,187,-89,385,0,3776
RAW_IMU,2716539210,-194,336,16563,-67,57,27,194,-93,386,0,3728
RAW_IMU,2716560210,-215,347,16640,-73,57,33,187,-94,372,0,3712
RAW_IMU,2716581210,-250,199,16606,-60,62,24,186,-90,383,0,3776
RAW_IMU,2716602211,-215,228,16575,-66,43,22,185,-96,387,0,3712
RAW_IMU,2716623210,-127,263,16544,-69,48,24,197,-102,393,0,3776
RAW_IMU,2716644211,-203,424,16563,-72,37,16,185,-87,377,0,3728
RAW_IMU,2716665211,-150,435,16580,-69,60,26,202,-90,388,0,3696
RAW_IMU,2716686211,-174,322,16675,-58,52,31,190,-92,377,0,3728
RAW_IMU,2716707211,-214,205,16603,-54,59,33,189,-93,376,0,3776
RAW_IMU,2716728208,-154,302,16590,-69,52,8,190,-99,390,0,3776
RAW_IMU,2716749209,-156,377,16575,-64,66,18,173,-98,376,0,3792
RAW_IMU,2716770209,-176,427,16597,-88,52,39,178,-93,381,0,3664
RAW_IMU,2716791210,-83,340,16583,-74,45,20,185,-101,377,0,3760
RAW_IMU,2716812210,-180,282,16626,-64,49,20,183,-93,381,0,3760
RAW_IMU,2716833211,-164,269,16578,-56,58,26,190,-96,382,0,3776
RAW_IMU,2716854211,-155,287,16656,-66,48,35,189,-102,386,0,3648
RAW_IMU,2716875211,-133,336,16556,-63,46,15,185,-96,387,0,3776
RAW_IMU,2716896211,-95,399,16608,-85,56,17,199,-90,391,0,3776
RAW_IMU,2716917208,-182,332,16657,-75,52,41,189,-95,379,0,3776
RAW_IMU,2716938209,-157,216,16589,-64,54,34,187,-89,390,0,3792
RAW_IMU,2716959209,-142,256,16670,-64,44,31,178,-95,388,0,3728
RAW_IMU,2716980210,-196,355,16591,-76,52,21,190,-92,377,0,3792
RAW_IMU,2717001372,-237,273,16536,-61,37,22,191,-93,379,0,3728
RAW_IMU,2717022216,-217,322,16599,-81,48,22,187,-99,375,0,3728
RAW_IMU,2717043208,-166,366,16612,-71,51,30,189,-93,386,0,3728
RAW_IMU,2717064209,-116,332,16577,-64,56,28,187,-89,382,0,3728
RAW_IMU,2717085209,-146,316,16607,-81,44,15,193,-101,375,0,3728
RAW_IMU,2717106211,-115,285,16599,-68,48,22,189,-100,388,0,3776
RAW_IMU,2717127209,-226,346,16570,-77,48,16,189,-98,376,0,3728
RAW_IMU,2717148209,-90,363,16631,-71,42,17,191,-88,383,0,3824
RAW_IMU,2717169210,-175,375,16571,-72,44,9,194,-90,388,0,3664
RAW_IMU,2717190210,-165,240,16576,-69,45,24,189,-95,381,0,3728
RAW_IMU,2717211208,-178,320,16636,-59,60,32,186,-85,376,0,3760
RAW_IMU,2717232209,-164,329,16519,-62,56,21,181,-95,388,0,3760
RAW_IMU,2717253209,-191,371,16581,-70,57,20,200,-96,381,0,3728
RAW_IMU,2717274210,-230,289,16622,-60,50,31,195,-96,382,0,3728
RAW_IMU,2717295210,-176,297,16600,-78,48,20,190,-94,385,0,3728
RAW_IMU,2717316209,-185,313,16586,-71,55,40,194,-100,379,0,3792
RAW_IMU,2717337209,-168,307,16630,-91,47,20,198,-92,380,0,3824
RAW_IMU,2717358209,-226,327,16616,-47,47,39,194,-93,381,0,3664
RAW_IMU,2717379209,-188,320,16553,-70,48,36,181,-95,379,0,3696
RAW_IMU,2717400210,-223,272,16611,-59,47,33,195,-99,387,0,3776
RAW_IMU,2717421208,-229,364,16581,-60,47,16,189,-93,381,0,3792
RAW_IMU,2717442209,-207,311,16587,-72,40,41,198,-89,377,0,3776
RAW_IMU,2717463209,-248,278,16645,-82,42,26,181,-90,386,0,3664
RAW_IMU,2717484210,-272,326,16566,-66,60,21,183,-85,383,0,3776
RAW_IMU,2717505210,-203,362,16527,-66,47,18,185,-87,387,0,3792
RAW_IMU,2717526209,-178,254,16559,-73,53,23,186,-95,386,0,3776
RAW_IMU,2717547209,-234,241,16566,-73,46,28,181,-88,396,0,3728
RAW_IMU,2717568209,-161,252,16622,-81,38,44,191,-93,376,0,3776
RAW_IMU,2717589209,-169,324,16668,-62,42,18,190,-92,390,0,3792
RAW_IMU,2717610209,-201,419,16631,-73,45,27,185,-92,377,0,3728
RAW_IMU,2717631209,-201,284,16633,-55,54,42,181,-100,381,0,3792
RAW_IMU,2717652209,-234,239,16618,-74,43,26,194,-95,388,0,3776
RAW_IMU,2717673209,-148,338,16578,-75,46,40,186,-93,379,0,3760
RAW_IMU,2717694209,-214,281,16645,-53,59,24,189,-93,376,0,3776
RAW_IMU,2717715208,-135,276,16594,-66,53,37,180,-96,394,0,3824
RAW_IMU,2717736209,-165,306,16624,-72,51,21,187,-99,387,0,3776
RAW_IMU,2717757209,-180,287,16616,-72,61,31,189,-95,381,0,3776
RAW_IMU,2717778210,-165,302,16586,-54,44,38,180,-89,380,0,3776
RAW_IMU,2717799210,-105,321,16587,-77,45,30,202,-95,379,0,3824
RAW_IMU,2717820210,-193,326,16538,-72,42,24,186,-95,381,0,3696
RAW_IMU,2717841210,-265,325,16554,-67,44,28,193,-96,385,0,3776
RAW_IMU,2717862210,-196,293,16636,-67,51,29,199,-93,381,0,3824
RAW_IMU,2717883210,-161,315,16652,-62,44,30,173,-93,386,0,3728
RAW_IMU,2717904210,-195,270,16522,-77,56,13,193,-99,375,0,3728
RAW_IMU,2717925209,-236,336,16665,-71,51,28,191,-102,383,0,3776
RAW_IMU,2717946209,-161,384,16596,-78,54,25,195,-94,387,0,3760
RAW_IMU,2717967210,-181,304,16628,-82,46,18,197,-93,386,0,3696
RAW_IMU,2717988210,-246,299,16655,-67,51,35,197,-98,393,0,3776
RAW_IMU,2718009209,-204,277,16622,-75,46,36,197,-98,386,0,3728
RAW_IMU,2718030210,-176,261,16584,-64,52,28,185,-101,387,0,3792
RAW_IMU,2718051210,-123,284,16629,-69,57,35,198,-92,377,0,3776
RAW_IMU,2718072211,-187,250,16548,-64,45,10,181,-98,383,0,3728
RAW_IMU,2718093211,-159,406,16593,-72,38,26,185,-101,380,0,3776
RAW_IMU,2718114213,-208,350,16607,-81,55,31,199,-98,383,0,3776
RAW_IMU,2718135212,-219,326,16643,-80,52,1,189,-98,381,0,3840
RAW_IMU,2718156209,-231,311,16626,-48,52,25,185,-92,387,0,3728
RAW_IMU,2718177209,-125,322,16623,-60,46,4,191,-93,366,0,3648
RAW_IMU,2718198210,-227,388,16570,-72,56,33,187,-99,375,0,3728
RAW_IMU,2718219215,-155,318,16584,-79,44,18,189,-85,376,0,3712
RAW_IMU,2718240210,-211,339,16645,-59,52,28,189,-93,376,0,3712
RAW_IMU,2718261210,-231,308,16626,-62,38,18,178,-93,381,0,3760
RAW_IMU,2718282210,-189,312,16574,-64,45,26,183,-93,391,0,3760
RAW_IMU,2718303211,-198,271,16654,-66,46,39,195,-101,394,0,3760
RAW_IMU,2718324210,-208,308,16607,-69,44,26,182,-99,377,0,3728
RAW_IMU,2718345210,-176,280,16653,-62,62,19,190,-92,377,0,3760
RAW_IMU,2718366211,-165,295,16594,-67,40,21,190,-96,387,0,3776
RAW_IMU,2718387211,-154,313,16538,-83,53,29,187,-99,382,0,3728
RAW_IMU,2718408211,-209,303,16673,-62,42,28,189,-93,381,0,3728
RAW_IMU,2718429211,-261,279,16629,-68,59,23,195,-92,385,0,3776
RAW_IMU,2718450211,-129,304,16629,-71,41,40,187,-96,385,0,3824
RAW_IMU,2718471211,-180,302,16536,-74,52,28,185,-94,390,0,3776
RAW_IMU,2718492211,-150,309,16633,-68,56,29,183,-95,388,0,3776
RAW_IMU,2718513211,-202,400,16527,-79,36,33,181,-95,376,0,3776
RAW_IMU,2718534208,-171,205,16637,-62,43,20,187,-99,382,0,3792
RAW_IMU,2718555209,-212,376,16594,-70,47,17,185,-94,385,0,3776
RAW_IMU,2718576209,-226,235,16634,-81,37,33,180,-92,385,0,3728
RAW_IMU,2718597210,-206,382,16564,-63,51,22,190,-89,382,0,3760
RAW_IMU,2718618211,-188,306,16525,-61,60,5,193,-89,382,0,3776
RAW_IMU,2718639210,-186,304,16605,-63,49,35,180,-92,380,0,3728
RAW_IMU,2718660210,-165,290,16633,-75,42,20,182,-99,390,0,3776
RAW_IMU,2718681210,-213,245,16620,-64,55,23,193,-92,390,0,3648
RAW_IMU,2718702210,-222,291,16621,-82,37,34,180,-99,380,0,3776
RAW_IMU,2718723211,-236,318,16533,-77,44,22,191,-112,383,0,3728
RAW_IMU,2718744210,-183,350,16559,-70,50,22,190,-101,375,0,3776
RAW_IMU,2718765211,-106,357,16566,-73,50,21,178,-83,376,0,3728
RAW_IMU,2718786211,-183,353,16572,-65,60,23,190,-99,390,0,3696
RAW_IMU,2718807211,-180,318,16577,-76,56,17,193,-87,377,0,3696
RAW_IMU,2718828211,-151,292,16598,-62,49,17,191,-90,383,0,3728
RAW_IMU,2718849208,-169,262,16557,-64,63,28,181,-98,386,0,3760
RAW_IMU,2718870209,-144,370,16545,-72,53,22,183,-90,388,0,3792
RAW_IMU,2718891209,-135,374,16572,-72,61,33,190,-96,394,0,3696
RAW_IMU,2718912210,-131,255,16565,-67,46,31,193,-99,390,0,3728
RAW_IMU,2718933210,-198,306,16565,-77,51,35,187,-101,390,0,3776
RAW_IMU,2718954211,-120,305,16518,-64,46,38,195,-96,392,0,3712
RAW_IMU,2718975211,-200,333,16592,-67,45,22,191,-107,386,0,3776
RAW_IMU,2718996211,-222,292,16540,-62,50,23,190,-84,377,0,3712
RAW_IMU,2719017209,-201,348,16629,-71,50,45,202,-93,386,0,3728
RAW_IMU,2719038212,-164,274,16608,-77,53,20,191,-93,388,0,3792
RAW_IMU,2719059209,-266,259,16607,-67,42,36,189,-90,381,0,3776
RAW_IMU,2719080209,-186,308,16555,-68,56,20,199,-102,379,0,3712
RAW_IMU,2719101210,-171,364,16611,-76,46,19,185,-92,382,0,3728
RAW_IMU,2719122375,-110,235,16585,-70,56,35,186,-98,388,0,3792
RAW_IMU,2719143209,-221,346,16589,-85,36,31,189,-100,374,0,3728
RAW_IMU,2719164209,-139,384,16616,-81,44,13,183,-100,376,0,3728
RAW_IMU,2719185210,-152,266,16612,-64,35,36,187,-99,377,0,3712
RAW_IMU,2719206210,-180,291,16621,-59,45,21,194,-93,383,0,3776
RAW_IMU,2719227208,-157,309,16587,-60,50,27,190,-84,377,0,3776
RAW_IMU,2719248209,-168,260,16584,-60,54,38,186,-98,379,0,3792
RAW_IMU,2719269209,-152,328,16673,-78,39,31,191,-98,388,0,3776
RAW_IMU,2719290210,-141,292,16536,-81,44,26,194,-100,379,0,3728
RAW_IMU,2719311210,-125,258,16578,-59,44,21,182,-92,385,0,3824
RAW_IMU,2719332208,-188,270,16631,-75,51,21,191,-90,393,0,3792
RAW_IMU,2719353209,-169,359,16655,-64,55,40,186,-93,379,0,3776
RAW_IMU,2719374209,-211,298,16591,-77,56,26,193,-106,387,0,3824
RAW_IMU,2719395209,-116,268,16587,-73,55,34,190,-99,387,0,3776
RAW_IMU,2719416210,-156,336,16602,-82,42,38,178,-95,386,0,3840
RAW_IMU,2719437208,-178,311,16559,-70,55,38,200,-96,380,0,3792
RAW_IMU,2719458209,-118,335,16587,-68,49,38,194,-88,380,0,3824
RAW_IMU,2719479209,-182,303,16570,-62,54,10,182,-94,382,0,3840
RAW_IMU,2719500209,-220,328,16647,-66,54,12,186,-98,391,0,3696
RAW_IMU,2719521210,-150,216,16601,-71,46,36,197,-100,393,0,3872
RAW_IMU,2719542208,-153,302,16629,-73,52,14,195,-96,375,0,3728
RAW_IMU,2719563209,-228,307,16611,-68,43,27,191,-83,381,0,3776
RAW_IMU,2719584209,-185,324,16588,-78,50,26,198,-89,377,0,3792
RAW_IMU,2719605210,-171,276,16581,-76,44,34,198,-94,385,0,3760
RAW_IMU,2719626210,-159,284,16607,-63,52,41,182,-96,385,0,3776
RAW_IMU,2719647209,-204,317,16575,-67,50,29,182,-92,385,0,3776
RAW_IMU,2719668209,-171,402,16596,-54,42,27,180,-96,377,0,3728
RAW_IMU,2719689209,-123,272,16557,-65,51,22,195,-94,370,0,3712
RAW_IMU,2719710209,-178,259,16624,-68,39,23,185,-96,385,0,3728
RAW_IMU,2719731209,-131,303,16556,-73,54,34,195,-89,387,0,3776
RAW_IMU,2719752209,-151,339,16633,-72,48,22,185,-96,377,0,3824
RAW_IMU,2719773209,-222,310,16552,-65,37,23,191,-88,383,0,3792
RAW_IMU,2719794209,-225,295,16698,-75,40,25,193,-92,382,0,3664
RAW_IMU,2719815209,-172,358,16649,-67,51,27,190,-96,385,0,3776
RAW_IMU,2719836208,-185,270,16612,-69,58,26,195,-92,382,0,3776
